,Open,High,Low,Close
2016-12-27,22.289,22.329,22.21,22.287
2016-12-28,22.291,22.385,22.23,22.296
2016-12-29,22.294,22.34,22.255,22.307
2016-12-30,22.305,22.473,22.255,22.436
2017-01-02,22.421,22.439,22.275,22.325
2017-01-03,22.326,22.397,22.224,22.259
2017-01-04,22.26,22.441,22.205,22.441
2017-01-05,22.441,22.471,22.228,22.397
2017-01-06,22.397,22.397,22.23,22.26
2017-01-09,22.29,22.363,22.231,22.325
2017-01-10,22.324,22.399,22.235,22.235
2017-01-11,22.236,22.405,22.188,22.403
2017-01-12,22.403,22.417,22.084,22.177
2017-01-13,22.164,22.219,22.075,22.147
2017-01-16,22.151,22.209,22.105,22.189
2017-01-17,22.191,22.348,22.048,22.273
2017-01-18,22.272,22.276,22.101,22.134
2017-01-19,22.135,22.206,22.1,22.162
2017-01-20,22.164,22.197,22.072,22.125
2017-01-23,22.118,22.24,22.018,22.218
2017-01-24,22.226,22.227,22.073,22.103
2017-01-25,22.103,22.198,22.019,22.198
2017-01-26,22.198,22.198,21.971,21.978
2017-01-27,21.978,22.131,21.955,22.035
2017-01-30,22.075,22.152,22.056,22.088
2017-01-31,22.113,22.248,22.072,22.137
2017-02-01,22.137,22.258,22.035,22.156
2017-02-02,22.155,22.239,21.998,22.052
2017-02-03,22.051,22.058,21.873,21.916
2017-02-06,21.955,22.015,21.838,21.947
2017-02-07,21.971,22.015,21.871,21.884
2017-02-08,21.882,22.039,21.874,21.97
2017-02-09,21.97,21.998,21.848,21.868
2017-02-10,21.87,21.924,21.773,21.798
2017-02-13,21.794,21.827,21.739,21.812
2017-02-14,21.811,21.841,21.648,21.685
2017-02-15,21.68,21.728,21.608,21.67
2017-02-16,21.67,21.766,21.616,21.735
2017-02-17,21.734,21.861,21.697,21.743
2017-02-20,21.743,21.832,21.702,21.737
2017-02-21,21.737,21.741,21.614,21.692
2017-02-22,21.691,21.816,21.638,21.777
2017-02-23,21.777,21.874,21.706,21.865
2017-02-24,21.865,21.9,21.778,21.815
2017-02-27,21.852,21.96,21.816,21.85
2017-02-28,21.849,21.951,21.806,21.849
2017-03-01,21.842,21.914,21.8,21.835
2017-03-02,21.862,21.926,21.75,21.805
2017-03-03,21.803,22.012,21.795,21.962
2017-03-06,21.942,21.992,21.925,21.956
2017-03-07,21.956,21.97,21.858,21.889
2017-03-08,21.891,21.959,21.77,21.772
2017-03-09,21.9,21.937,21.8,21.819
2017-03-10,21.819,22.017,21.811,22.002
2017-03-13,21.999,22.008,21.859,21.888
2017-03-14,21.884,21.927,21.841,21.882
2017-03-15,21.883,21.922,21.709,21.786
2017-03-16,21.775,21.899,21.741,21.789
2017-03-17,21.911,21.928,21.75,21.788
2017-03-20,21.799,21.861,21.72,21.848
2017-03-21,21.882,21.89,21.731,21.81
2017-03-22,21.757,21.84,21.724,21.819
2017-03-23,21.816,21.826,21.73,21.794
2017-03-24,21.793,21.798,21.678,21.729
2017-03-27,21.772,21.776,21.616,21.692
2017-03-28,21.694,21.72,21.618,21.618
2017-03-29,21.617,21.749,21.593,21.736
2017-03-30,21.735,21.768,21.654,21.682
2017-03-31,21.682,21.789,21.676,21.726
2017-04-03,21.723,21.787,21.703,21.77
2017-04-04,21.769,21.839,21.739,21.819
2017-04-05,21.819,21.822,21.658,21.729
2017-04-06,21.728,21.82,21.693,21.805
2017-04-07,21.806,21.877,21.761,21.811
2017-04-10,21.796,21.834,21.735,21.821
2017-04-11,21.84,21.911,21.75,21.852
2017-04-12,21.853,21.898,21.747,21.802
2017-04-13,21.8,21.828,21.659,21.703
2017-04-14,21.703,21.775,21.691,21.758
2017-04-17,21.772,21.801,21.662,21.703
2017-04-18,21.719,21.816,21.659,21.796
2017-04-19,21.801,21.827,21.738,21.779
2017-04-20,21.782,21.81,21.731,21.767
2017-04-21,21.765,21.77,21.686,21.77
2017-04-24,21.806,21.821,21.661,21.762
2017-04-25,21.762,21.762,21.575,21.644
2017-04-26,21.644,21.648,21.52,21.601
2017-04-27,21.605,21.651,21.544,21.609
2017-04-28,21.591,21.7,21.58,21.616
2017-05-01,21.645,21.689,21.622,21.65
2017-05-02,21.651,21.671,21.503,21.586
2017-05-03,21.59,21.599,21.49,21.535
2017-05-04,21.533,21.596,21.496,21.52
2017-05-05,21.532,21.566,21.46,21.507
2017-05-08,21.485,21.532,21.437,21.472
2017-05-09,21.474,21.538,21.417,21.469
2017-05-10,21.467,21.498,21.392,21.45
2017-05-11,21.45,21.475,21.387,21.417
2017-05-12,21.413,21.522,21.397,21.521
2017-05-15,21.494,21.571,21.455,21.518
2017-05-16,21.519,21.615,21.49,21.61
2017-05-17,21.613,21.746,21.581,21.692
2017-05-18,21.691,21.841,21.663,21.707
2017-05-19,21.705,21.787,21.445,21.681
2017-05-22,21.659,21.699,21.58,21.651
2017-05-23,21.656,21.778,21.625,21.708
2017-05-24,21.709,21.818,21.673,21.81
2017-05-25,21.81,21.827,21.685,21.686
2017-05-26,21.687,21.887,21.687,21.812
2017-05-29,21.801,21.847,21.711,21.724
2017-05-30,21.723,21.835,21.694,21.809
2017-05-31,21.717,21.826,21.715,21.77
2017-06-01,21.768,21.802,21.708,21.735
2017-06-02,21.735,21.826,21.711,21.792
2017-06-05,21.806,21.81,21.732,21.795
2017-06-06,21.768,21.861,21.757,21.839
2017-06-07,21.837,21.861,21.759,21.816
2017-06-08,21.817,21.85,21.749,21.8
2017-06-09,21.8,21.827,21.728,21.76
2017-06-12,21.798,21.883,21.75,21.814
2017-06-13,21.815,21.925,21.792,21.868
2017-06-14,21.867,21.97,21.838,21.9
2017-06-15,21.901,22.027,21.853,21.878
2017-06-16,21.891,22.003,21.853,21.966
2017-06-19,21.945,21.994,21.882,21.899
2017-06-20,21.942,21.963,21.836,21.938
2017-06-21,21.964,21.973,21.858,21.941
2017-06-22,21.929,21.953,21.855,21.915
2017-06-23,21.916,21.947,21.825,21.895
2017-06-26,21.868,21.912,21.81,21.853
2017-06-27,21.853,21.948,21.835,21.909
2017-06-28,21.906,22.05,21.873,22.028
2017-06-29,22.036,22.127,21.975,22.041
2017-06-30,22.041,22.142,22.017,22.124
2017-07-03,22.126,22.143,22.035,22.08
2017-07-04,22.082,22.134,21.998,22.074
2017-07-05,22.097,22.139,22.042,22.117
2017-07-06,22.116,22.171,22.07,22.146
2017-07-07,22.146,22.176,22.093,22.132
2017-07-10,22.153,22.161,22.03,22.109
2017-07-11,22.105,22.155,22.033,22.154
2017-07-12,22.155,22.16,22.012,22.06
2017-07-13,22.058,22.142,21.991,22.103
2017-07-14,22.106,22.15,22.042,22.06
2017-07-17,22.152,22.249,22.106,22.22
2017-07-18,22.216,22.247,22.176,22.233
2017-07-19,22.232,22.259,22.187,22.226
2017-07-20,22.227,22.328,22.198,22.297
2017-07-21,22.296,22.368,22.237,22.344
2017-07-24,22.366,22.375,22.239,22.278
2017-07-25,22.278,22.331,22.25,22.301
2017-07-26,22.302,22.343,22.221,22.327
2017-07-27,22.325,22.334,22.186,22.282
2017-07-28,22.28,22.355,22.201,22.346
2017-07-31,22.349,22.349,22.249,22.308
2017-08-01,22.307,22.342,22.234,22.283
2017-08-02,22.282,22.315,22.205,22.267
2017-08-03,22.266,22.281,22.196,22.265
2017-08-04,22.263,22.285,22.166,22.225
2017-08-07,22.228,22.23,22.139,22.211
2017-08-08,22.208,22.217,22.112,22.171
2017-08-09,22.171,22.208,22.122,22.18
2017-08-10,22.182,22.324,22.155,22.234
2017-08-11,22.234,22.35,22.228,22.33
2017-08-14,22.343,22.343,22.208,22.243
2017-08-15,22.244,22.253,22.153,22.184
2017-08-16,22.184,22.311,22.158,22.285
2017-08-17,22.291,22.295,22.174,22.182
2017-08-18,22.181,22.29,22.169,22.258
2017-08-21,22.252,22.318,22.223,22.3
2017-08-22,22.301,22.301,22.214,22.252
2017-08-23,22.252,22.29,22.191,22.279
