,Open,High,Low,Close
2017-10-27,23.547,23.59,23.415,23.583
2017-10-30,23.521,23.574,23.466,23.562
2017-10-31,23.561,23.568,23.343,23.426
2017-11-01,23.418,23.469,23.357,23.441
2017-11-02,23.439,23.604,23.429,23.582
2017-11-03,23.58,23.761,23.514,23.668
2017-11-06,23.659,23.797,23.619,23.79
2017-11-07,23.787,23.787,23.568,23.652
2017-11-08,23.659,23.744,23.629,23.741
2017-11-09,23.742,23.868,23.669,23.826
2017-11-10,23.824,23.861,23.773,23.804
2017-11-13,23.754,23.818,23.689,23.726
2017-11-14,23.725,23.766,23.617,23.702
2017-11-15,23.709,23.727,23.514,23.617
2017-11-16,23.616,23.655,23.537,23.655
2017-11-17,23.653,23.681,23.45,23.589
2017-11-20,23.572,23.579,23.448,23.507
2017-11-21,23.509,23.531,23.379,23.502
2017-11-22,23.548,23.655,23.393,23.643
2017-11-23,23.645,23.673,23.561,23.625
2017-11-24,23.628,23.648,23.523,23.614
2017-11-27,23.583,23.681,23.491,23.537
2017-11-28,23.536,23.551,23.386,23.44
2017-11-29,23.439,23.443,23.304,23.328
2017-11-30,23.326,23.365,23.258,23.278
2017-12-01,23.284,23.684,23.263,23.667
2017-12-04,23.639,23.721,23.588,23.703
2017-12-05,23.703,23.794,23.626,23.652
2017-12-06,23.65,23.748,23.465,23.486
2017-12-07,23.482,23.522,23.354,23.38
2017-12-08,23.381,23.437,23.32,23.401
2017-12-11,23.367,23.407,23.324,23.383
2017-12-12,23.381,23.461,23.311,23.346
2017-12-13,23.346,23.454,23.299,23.454
2017-12-14,23.455,23.596,23.334,23.477
2017-12-15,23.469,23.557,23.25,23.318
2017-12-18,23.313,23.377,23.286,23.338
2017-12-19,23.342,23.355,23.202,23.305
2017-12-20,23.31,23.399,23.235,23.399
2017-12-21,23.366,23.61,23.338,23.555
2017-12-22,23.558,23.567,23.38,23.545
2017-12-25,23.506,23.56,23.49,23.534
2017-12-26,23.548,23.637,23.519,23.625
2017-12-27,23.626,23.759,23.569,23.68
2017-12-28,23.675,23.764,23.593,23.754
2017-12-29,23.76,23.77,23.591,23.613
2018-01-01,23.614,23.712,23.607,23.712
2018-01-02,23.704,23.782,23.542,23.699
2018-01-03,23.702,23.72,23.556,23.621
2018-01-04,23.621,23.725,23.577,23.707
2018-01-05,23.707,23.87,23.559,23.779
2018-01-08,23.783,23.868,23.748,23.788
2018-01-09,23.788,23.854,23.696,23.723
2018-01-10,23.722,23.802,23.529,23.615
2018-01-11,23.645,23.676,23.513,23.664
2018-01-12,23.665,23.802,23.586,23.778
2018-01-15,23.804,23.857,23.691,23.789
2018-01-16,23.788,23.881,23.738,23.791
2018-01-17,23.787,23.896,23.664,23.768
2018-01-18,23.766,23.842,23.636,23.842
2018-01-19,23.838,23.856,23.449,23.539
2018-01-22,23.525,23.644,23.366,23.507
2018-01-23,23.507,23.556,23.381,23.554
2018-01-24,23.546,23.68,23.521,23.593
2018-01-25,23.595,23.664,23.477,23.477
2018-01-26,23.483,23.691,23.483,23.673
2018-01-29,23.624,23.714,23.574,23.681
2018-01-30,23.682,23.773,23.626,23.717
2018-01-31,23.725,23.791,23.65,23.71
2018-02-01,23.702,23.858,23.657,23.816
2018-02-02,23.817,23.887,23.613,23.641
2018-02-05,23.627,23.681,23.413,23.42
2018-02-06,23.411,23.488,23.319,23.392
2018-02-07,23.398,23.489,23.272,23.273
2018-02-08,23.273,23.429,23.273,23.346
2018-02-09,23.346,23.378,23.199,23.308
2018-02-12,23.298,23.401,23.227,23.321
2018-02-13,23.321,23.377,23.221,23.286
2018-02-14,23.283,23.341,23.153,23.314
2018-02-15,23.311,23.391,23.143,23.221
2018-02-16,23.221,23.343,23.149,23.188
2018-02-19,23.183,23.242,23.096,23.143
2018-02-20,23.133,23.219,23.074,23.105
2018-02-21,23.105,23.213,22.989,23.041
2018-02-22,23.042,23.131,22.986,23.088
2018-02-23,23.089,23.188,22.986,23.188
2018-02-26,23.141,23.185,23.008,23.064
2018-02-27,23.062,23.101,22.92,22.949
2018-02-28,22.952,22.996,22.841,22.895
2018-03-01,22.896,22.91,22.761,22.871
2018-03-02,22.861,22.886,22.674,22.763
2018-03-05,22.752,22.769,22.517,22.575
2018-03-06,22.576,22.723,22.525,22.619
2018-03-07,22.635,22.732,22.547,22.687
2018-03-08,22.693,22.793,22.635,22.793
2018-03-09,22.79,22.885,22.688,22.831
2018-03-12,22.853,22.909,22.784,22.824
2018-03-13,22.822,22.828,22.546,22.615
2018-03-14,22.619,22.633,22.526,22.545
2018-03-15,22.544,22.607,22.31,22.344
2018-03-16,22.342,22.36,22.222,22.26
2018-03-19,22.265,22.369,22.145,22.322
2018-03-20,22.325,22.361,22.265,22.318
2018-03-21,22.32,22.592,22.3,22.569
2018-03-22,22.574,22.75,22.546,22.589
2018-03-23,22.597,22.751,22.54,22.665
2018-03-26,22.681,22.696,22.525,22.658
2018-03-27,22.656,22.725,22.606,22.688
2018-03-28,22.686,22.702,22.542,22.583
2018-03-29,22.584,22.656,22.541,22.611
2018-03-30,22.616,22.665,22.498,22.508
2018-04-02,22.513,22.634,22.502,22.583
2018-04-03,22.582,22.826,22.552,22.788
2018-04-04,22.797,22.909,22.757,22.896
2018-04-05,22.918,22.973,22.852,22.935
2018-04-06,22.926,23.007,22.863,22.969
2018-04-09,22.97,23.069,22.818,23.061
2018-04-10,23.048,23.219,22.981,23.203
