,Open,High,Low,Close,open,high,low,close,RSI,MACD,MACD_signal,ATR,STOCH_K,STOCH_D,BB_upper,BB_middle,BB_lower,momentum,volatility,return_1,return_2,return_3,return_5,return_10
2015-06-23,21.136,21.221,21.001,21.21,,,,,,,,,,,,,,,,,,,,
2015-06-24,21.208,21.385,21.169,21.291,,,,,,,,,,,,,,,,,,,,
2015-06-25,21.338,21.432,21.294,21.354,,,,,,,,,,,,,,,,,,,,
2015-06-26,21.352,21.363,21.158,21.233,,,,,,,,,,,,,,,,,,,,
2015-06-29,21.148,21.282,21.077,21.15,,,,,,,,,,,,,,,,,,,,
2015-06-30,21.148,21.19,20.879,20.973,,,,,,,,,,,,,,,,,,,,
2015-07-01,20.974,21.051,20.834,20.874,,,,,,,,,,,,,,,,,,,,
2015-07-02,20.795,20.824,20.633,20.786,,,,,,,,,,,,,,,,,,,,
2015-07-03,20.797,20.8,20.646,20.718,,,,,,,,,,,,,,,,,,,,
2015-07-06,20.701,20.783,20.621,20.68,,,,,,,,,,,,,,,,,,,,
2015-07-07,20.652,20.746,20.509,20.734,,,,,,,,,,,,,,,,,,,,
2015-07-08,20.737,20.957,20.543,20.857,,,,,,,,,,,,,,,,,,,,
2015-07-09,20.833,21.053,20.798,20.952,,,,,,,,,,,,,,,,,,,,
2015-07-10,20.982,20.982,20.732,20.859,,,,,,,,,,,,,,,,,,,,
2015-07-13,20.808,20.891,20.759,20.859,,,,,,,,,,,,,,,,,,,,
2015-07-14,20.787,20.905,20.703,20.835,,,,,,,,,,,,,,,,,,,,
2015-07-15,20.818,20.851,20.437,20.437,,,,,,,,,,,,,,,,,,,,
2015-07-16,20.449,20.482,20.222,20.309,,,,,,,,,,,,,,,,,,,,
2015-07-17,20.316,20.383,20.254,20.309,,,,,,,,,,,,,,,,,,,,
2015-07-20,20.262,20.586,20.243,20.538,,,,,,,,,,,,,,,,,,,,
2015-07-21,20.556,20.771,20.523,20.697,,,,,,,,,,,,,,,,,,,,
2015-07-22,20.701,20.769,20.508,20.768,,,,,,,,,,,,,,,,,,,,
2015-07-23,20.758,20.898,20.601,20.634,,,,,,,,,,,,,,,,,,,,
2015-07-24,20.704,20.797,20.607,20.742,,,,,,,,,,,,,,,,,,,,
2015-07-27,20.674,20.998,20.674,20.892,,,,,,,,,,,,,,,,,,,,
2015-07-28,20.88,21.194,20.844,21.147,,,,,,,,,,,,,,,,,,,,
2015-07-29,21.098,21.135,20.909,20.947,,,,,,,,,,,,,,,,,,,,
2015-07-30,20.949,20.978,20.762,20.903,,,,,,,,,,,,,,,,,,,,
2015-07-31,20.886,21.068,20.707,20.824,,,,,,,,,,,,,,,,,,,,
2015-08-03,20.827,20.984,20.787,20.843,,,,,,,,,,,,,,,,,,,,
2015-08-04,20.84,20.874,20.638,20.696,,,,,,,,,,,,,,,,,,,,
2015-08-05,20.673,20.8,20.592,20.65,,,,,,,,,,,,,,,,,,,,
2015-08-06,20.69,20.77,20.649,20.738,,,,,,,,,,,,,,,,,,,,
2015-08-07,20.74,21.072,20.662,21.01,,,,,,,,,,,,,,,,,,,,
2015-08-10,20.986,20.999,20.784,20.924,,,,,,,,,,,,,,,,,,,,
2015-08-11,20.953,21.16,20.789,21.068,,,,,,,,,,,,,,,,,,,,
2015-08-12,21.076,21.375,20.846,21.272,,,,,,,,,,,,,,,,,,,,
2015-08-13,21.273,21.369,21.018,21.157,,,,,,,,,,,,,,,,,,,,
2015-08-14,21.133,21.177,20.931,21.037,,,,,,,,,,,,,,,,,,,,
2015-08-17,21.044,21.392,21.005,21.363,,,,,,,,,,,,,,,,,,,,
2015-08-18,21.363,21.464,21.29,21.403,,,,,,,,,,,,,,,,,,,,
2015-08-19,21.393,21.524,21.302,21.425,,,,,,,,,,,,,,,,,,,,
2015-08-20,21.426,21.696,21.392,21.619,,,,,,,,,,,,,,,,,,,,
2015-08-21,21.599,21.913,21.555,21.839,,,,,,,,,,,,,,,,,,,,
2015-08-24,21.705,21.84,21.245,21.292,,,,,,,,,,,,,,,,,,,,
2015-08-25,21.243,21.401,21.01,21.02,,,,,,,,,,,,,,,,,,,,
2015-08-26,21.04,21.185,20.811,20.932,,,,,,,,,,,,,,,,,,,,
2015-08-27,20.935,20.986,20.791,20.904,,,,,,,,,,,,,,,,,,,,
2015-08-28,20.902,20.971,20.797,20.918,,,,,,,,,,,,,,,,,,,,
2015-08-31,20.883,20.957,20.59,20.654,,,,,,,,,,,,,,,,,,,,
2015-09-01,20.712,20.712,20.475,20.591,,,,,,,,,,,,,,,,,,,,
2015-09-02,20.482,20.694,20.482,20.694,,,,,,,,,,,,,,,,,,,,
2015-09-03,20.709,20.865,20.594,20.795,,,,,,,,,,,,,,,,,,,,
2015-09-04,20.809,20.822,20.49,20.522,,,,,,,,,,,,,,,,,,,,
2015-09-07,20.57,20.584,20.413,20.433,,,,,,,,,,,,,,,,,,,,
2015-09-08,20.484,20.719,20.455,20.681,,,,,,,,,,,,,,,,,,,,
2015-09-09,20.763,20.896,20.435,20.448,,,,,,,,,,,,,,,,,,,,
2015-09-10,20.387,20.564,20.325,20.468,,,,,,,,,,,,,,,,,,,,
2015-09-11,20.47,20.594,20.393,20.558,,,,,,,,,,,,,,,,,,,,
2015-09-14,20.563,20.646,20.515,20.599,,,,,,,,,,,,,,,,,,,,
2015-09-15,20.599,20.686,20.487,20.644,,,,,,,,,,,,,,,,,,,,
2015-09-16,20.631,20.731,20.599,20.704,,,,,,,,,,,,,,,,,,,,
2015-09-17,20.607,20.917,20.487,20.67,,,,,,,,,,,,,,,,,,,,
2015-09-18,20.678,20.942,20.564,20.665,,,,,,,,,,,,,,,,,,,,
2015-09-21,20.643,20.76,20.588,20.651,,,,,,,,,,,,,,,,,,,,
2015-09-22,20.655,20.767,20.593,20.696,,,,,,,,,,,,,,,,,,,,
2015-09-23,20.692,20.718,20.514,20.652,,,,,,,,,,,,,,,,,,,,
2015-09-24,20.652,21.138,20.652,21.043,,,,,,,,,,,,,,,,,,,,
2015-09-25,21.052,21.123,20.811,21.092,,,,,,,,,,,,,,,,,,,,
2015-09-28,21.039,21.272,20.928,20.985,,,,,,,,,,,,,,,,,,,,
2015-09-29,20.987,21.133,20.866,20.989,,,,,,,,,,,,,,,,,,,,
2015-09-30,21.0,21.155,20.892,21.072,,,,,,,,,,,,,,,,,,,,
2015-10-01,21.066,21.119,20.94,21.032,,,,,,,,,,,,,,,,,,,,
2015-10-02,21.025,21.223,20.982,21.223,,,,,,,,,,,,,,,,,,,,
2015-10-05,21.149,21.292,21.086,21.092,,,,,,,,,,,,,,,,,,,,
2015-10-06,21.107,21.401,21.074,21.375,,,,,,,,,,,,,,,,,,,,
2015-10-07,21.375,21.571,21.327,21.415,,,,,,,,,,,,,,,,,,,,
2015-10-08,21.426,21.808,21.381,21.761,,,,,,,,,,,,,,,,,,,,
2015-10-09,21.749,21.755,21.506,21.607,,,,,,,,,,,,,,,,,,,,
2015-10-12,21.555,21.831,21.548,21.716,,,,,,,,,,,,,,,,,,,,
2015-10-13,21.714,21.769,21.542,21.604,,,,,,,,,,,,,,,,,,,,
2015-10-14,21.612,22.091,21.583,22.043,,,,,,,,,,,,,,,,,,,,
2015-10-15,22.05,22.187,21.874,21.906,,,,,,,,,,,,,,,,,,,,
2015-10-16,21.901,22.129,21.828,22.005,,,,,,,,,,,,,,,,,,,,
2015-10-19,21.889,22.05,21.875,22.024,,,,,,,,,,,,,,,,,,,,
2015-10-20,22.046,22.135,21.82,21.852,,,,,,,,,,,,,,,,,,,,
2015-10-21,21.862,21.928,21.702,21.834,,,,,,,,,,,,,,,,,,,,
2015-10-22,21.841,22.109,21.83,22.038,,,,,,,,,,,,,,,,,,,,
2015-10-23,22.026,22.248,21.885,21.932,,,,,,,,,,,,,,,,,,,,
2015-10-26,21.936,22.024,21.871,21.94,,,,,,,,,,,,,,,,,,,,
2015-10-27,21.946,22.09,21.914,21.957,,,,,,,,,,,,,,,,,,,,
2015-10-28,21.965,21.971,21.633,21.767,,,,,,,,,,,,,,,,,,,,
2015-10-29,21.769,21.867,21.625,21.85,,,,,,,,,,,,,,,,,,,,
2015-10-30,21.852,22.046,21.819,22.008,,,,,,,,,,,,,,,,,,,,
2015-11-02,21.963,22.032,21.869,21.943,,,,,,,,,,,,,,,,,,,,
2015-11-03,21.946,22.019,21.625,21.634,,,,,,,,,,,,,,,,,,,,
2015-11-04,21.616,21.616,21.333,21.41,,,,,,,,,,,,,,,,,,,,
2015-11-05,21.405,21.58,21.307,21.425,,,,,,,,,,,,,,,,,,,,
2015-11-06,21.487,21.54,21.181,21.358,,,,,,,,,,,,,,,,,,,,
2015-11-09,21.36,21.506,21.279,21.447,,,,,,,,,,,,,,,,,,,,
2015-11-10,21.447,21.497,21.313,21.44,,,,,,,,,,,,,,,,,,,,
2015-11-11,21.436,21.597,21.392,21.469,,,,,,,,,,,,,,,,,,,,
2015-11-12,21.457,21.476,21.303,21.456,,,,,,,,,,,,,,,,,,,,
2015-11-13,21.456,21.519,21.359,21.512,,,,,,,,,,,,,,,,,,,,
2015-11-16,21.495,21.497,21.241,21.326,,,,,,,,,,,,,,,,,,,,
2015-11-17,21.298,21.302,21.159,21.208,,,,,,,,,,,,,,,,,,,,
2015-11-18,21.273,21.298,21.069,21.187,,,,,,,,,,,,,,,,,,,,
2015-11-19,21.288,21.53,21.255,21.437,,,,,,,,,,,,,,,,,,,,
2015-11-20,21.436,21.527,21.331,21.375,,,,,,,,,,,,,,,,,,,,
2015-11-23,21.359,21.362,21.177,21.301,,,,,,,,,,,,,,,,,,,,
2015-11-24,21.266,21.41,21.225,21.409,,,,,,,,,,,,,,,,,,,,
2015-11-25,21.349,21.455,21.312,21.409,,,,,,,,,,,,,,,,,,,,
2015-11-26,21.396,21.469,21.324,21.386,,,,,,,,,,,,,,,,,,,,
2015-11-27,21.397,21.495,21.231,21.262,,,,,,,,,,,,,,,,,,,,
2015-11-30,21.335,21.547,21.305,21.533,,,,,,,,,,,,,,,,,,,,
2015-12-01,21.536,21.878,21.51,21.835,,,,,,,,,,,,,,,,,,,,
2015-12-02,21.83,21.845,21.733,21.8,,,,,,,,,,,,,,,,,,,,
2015-12-03,21.798,21.962,21.652,21.863,,,,,,,,,,,,,,,,,,,,
2015-12-04,21.85,22.219,21.798,22.112,,,,,,,,,,,,,,,,,,,,
2015-12-07,22.076,22.076,21.799,21.862,,,,,,,,,,,,,,,,,,,,
2015-12-08,21.839,21.991,21.752,21.966,,,,,,,,,,,,,,,,,,,,
2015-12-09,21.943,22.283,21.722,22.266,,,,,,,,,,,,,,,,,,,,
2015-12-10,22.251,22.357,22.062,22.096,,,,,,,,,,,,,,,,,,,,
2015-12-11,22.088,22.242,22.056,22.093,,,,,,,,,,,,,,,,,,,,
2015-12-14,22.074,22.349,22.006,22.261,,,,,,,,,,,,,,,,,,,,
2015-12-15,22.268,22.412,22.121,22.213,,,,,,,,,,,,,,,,,,,,
2015-12-16,22.223,22.387,22.086,22.281,,,,,,,,,,,,,,,,,,,,
2015-12-17,22.149,22.3,22.036,22.07,,,,,,,,,,,,,,,,,,,,
2015-12-18,22.074,22.234,21.996,22.154,,,,,,,,,,,,,,,,,,,,
2015-12-21,22.159,22.302,22.102,22.245,,,,,,,,,,,,,,,,,,,,
2015-12-22,22.264,22.471,22.257,22.352,,,,,,,,,,,,,,,,,,,,
2015-12-23,22.367,22.417,22.208,22.319,,,,,,,,,,,,,,,,,,,,
2015-12-24,22.305,22.454,22.272,22.412,,,,,,,,,,,,,,,,,,,,
2015-12-25,22.383,22.443,22.339,22.443,,,,,,,,,,,,,,,,,,,,
2015-12-28,22.437,22.544,22.373,22.505,,,,,,,,,,,,,,,,,,,,
2015-12-29,22.502,22.622,22.473,22.571,,,,,,,,,,,,,,,,,,,,
2015-12-30,22.57,22.625,22.477,22.563,,,,,,,,,,,,,,,,,,,,
2015-12-31,22.554,22.626,22.481,22.519,,,,,,,,,,,,,,,,,,,,
2016-01-01,22.544,22.544,22.544,22.544,,,,,,,,,,,,,,,,,,,,
2016-01-04,22.507,22.507,22.21,22.354,,,,,,,,,,,,,,,,,,,,
2016-01-05,22.368,22.368,22.118,22.208,,,,,,,,,,,,,,,,,,,,
2016-01-06,22.205,22.222,21.976,22.101,,,,,,,,,,,,,,,,,,,,
2016-01-07,22.111,22.188,21.984,22.084,,,,,,,,,,,,,,,,,,,,
2016-01-08,22.084,22.209,21.802,21.81,,,,,,,,,,,,,,,,,,,,
2016-01-11,21.742,21.932,21.735,21.883,,,,,,,,,,,,,,,,,,,,
2016-01-12,21.868,21.97,21.756,21.824,,,,,,,,,,,,,,,,,,,,
2016-01-13,21.835,21.963,21.658,21.658,,,,,,,,,,,,,,,,,,,,
2016-01-14,21.671,21.791,21.539,21.694,,,,,,,,,,,,,,,,,,,,
2016-01-15,21.679,21.755,21.466,21.741,,,,,,,,,,,,,,,,,,,,
2016-01-18,21.646,21.775,21.636,21.641,,,,,,,,,,,,,,,,,,,,
2016-01-19,21.631,21.801,21.43,21.449,,,,,,,,,,,,,,,,,,,,
2016-01-20,21.459,21.743,21.355,21.737,,,,,,,,,,,,,,,,,,,,
2016-01-21,21.741,22.011,21.647,22.003,,,,,,,,,,,,,,,,,,,,
2016-01-22,21.996,22.051,21.685,21.763,,,,,,,,,,,,,,,,,,,,
2016-01-25,21.705,21.88,21.637,21.646,,,,,,,,,,,,,,,,,,,,
2016-01-26,21.642,21.849,21.562,21.807,,,,,,,,,,,,,,,,,,,,
2016-01-27,21.822,21.939,21.569,21.622,,,,,,,,,,,,,,,,,,,,
2016-01-28,21.611,21.863,21.591,21.773,,,,,,,,,,,,,,,,,,,,
2016-01-29,21.718,21.857,21.626,21.752,,,,,,,,,,,,,,,,,,,,
2016-02-01,21.671,21.963,21.562,21.882,,,,,,,,,,,,,,,,,,,,
2016-02-02,21.859,21.915,21.669,21.849,,,,,,,,,,,,,,,,,,,,
2016-02-03,21.883,22.41,21.816,22.361,,,,,,,,,,,,,,,,,,,,
2016-02-04,22.335,22.381,22.147,22.289,,,,,,,,,,,,,,,,,,,,
2016-02-05,22.291,22.354,21.993,22.021,,,,,,,,,,,,,,,,,,,,
2016-02-08,22.001,22.31,22.001,22.132,,,,,,,,,,,,,,,,,,,,
2016-02-09,22.131,22.215,21.94,22.108,,,,,,,,,,,,,,,,,,,,
2016-02-10,22.119,22.147,21.923,22.076,,,,,,,,,,,,,,,,,,,,
2016-02-11,22.1,22.242,21.784,22.224,,,,,,,,,,,,,,,,,,,,
2016-02-12,22.212,22.212,21.895,21.945,,,,,,,,,,,,,,,,,,,,
2016-02-15,21.951,22.128,21.889,22.014,,,,,,,,,,,,,,,,,,,,
2016-02-16,22.018,22.106,21.725,21.805,,,,,,,,,,,,,,,,,,,,
2016-02-17,21.808,22.176,21.76,22.14,,,,,,,,,,,,,,,,,,,,
2016-02-18,22.126,22.232,21.973,22.077,,,,,,,,,,,,,,,,,,,,
2016-02-19,22.067,22.1,21.88,22.087,,,,,,,,,,,,,,,,,,,,
2016-02-22,22.091,22.34,22.032,22.252,,,,,,,,,,,,,,,,,,,,
2016-02-23,22.25,22.3,22.09,22.092,,,,,,,,,,,,,,,,,,,,
2016-02-24,22.089,22.271,21.98,22.214,,,,,,,,,,,,,,,,,,,,
2016-02-25,22.218,22.367,22.087,22.344,,,,,,,,,,,,,,,,,,,,
2016-02-26,22.351,22.515,22.023,22.039,,,,,,,,,,,,,,,,,,,,
2016-02-29,21.908,22.037,21.85,21.934,,,,,,,,,,,,,,,,,,,,
2016-03-01,21.977,22.01,21.773,21.97,,,,,,,,,,,,,,,,,,,,
2016-03-02,21.976,22.125,21.868,22.088,,,,,,,,,,,,,,,,,,,,
2016-03-03,22.096,22.253,21.983,22.142,,,,,,,,,,,,,,,,,,,,
2016-03-04,22.133,22.298,22.033,22.167,,,,,,,,,,,,,,,,,,,,
2016-03-07,22.22,22.296,22.099,22.233,,,,,,,,,,,,,,,,,,,,
2016-03-08,22.209,22.249,22.101,22.126,,,,,,,,,,,,,,,,,,,,
2016-03-09,22.107,22.372,21.837,21.853,,,,,,,,,,,,,,,,,,,,
2016-03-10,21.797,22.012,21.722,21.947,,,,,,,,,,,,,,,,,,,,
2016-03-11,22.016,22.139,21.886,22.064,,,,,,,,,,,,,,,,,,,,
2016-03-14,22.012,22.077,21.739,21.772,,,,,,,,,,,,,,,,,,,,
2016-03-15,21.775,21.873,21.657,21.723,,,,,,,,,,,,,,,,,,,,
2016-03-16,21.738,22.233,21.584,22.132,,,,,,,,,,,,,,,,,,,,
2016-03-17,21.937,22.242,21.919,22.131,,,,,,,,,,,,,,,,,,,,
2016-03-18,22.135,22.285,21.919,21.971,,,,,,,,,,,,,,,,,,,,
2016-03-21,21.934,21.966,21.841,21.907,,,,,,,,,,,,,,,,,,,,
2016-03-22,21.911,21.965,21.814,21.905,,,,,,,,,,,,,,,,,,,,
2016-03-23,21.881,21.948,21.705,21.807,,,,,,,,,,,,,,,,,,,,
2016-03-24,21.824,21.875,21.722,21.808,,,,,,,,,,,,,,,,,,,,
2016-03-25,21.818,21.923,21.72,21.757,,,,,,,,,,,,,,,,,,,,
2016-03-28,21.745,21.963,21.745,21.944,,,,,,,,,,,,,,,,,,,,
2016-03-29,21.945,22.389,21.926,22.343,,,,,,,,,,,,,,,,,,,,
2016-03-30,22.34,22.494,22.155,22.275,,,,,,,,,,,,,,,,,,,,
2016-03-31,22.266,22.424,22.173,22.231,,,,,,,,,,,,,,,,,,,,
2016-04-01,22.234,22.386,22.067,22.288,,,,,,,,,,,,,,,,,,,,
2016-04-04,22.248,22.285,21.996,22.0,,,,,,,,,,,,,,,,,,,,
2016-04-05,22.004,22.106,21.89,22.076,,,,,,,,,,,,,,,,,,,,
2016-04-06,22.079,22.204,21.992,22.163,,,,,,,,,,,,,,,,,,,,
2016-04-07,22.166,22.202,21.96,22.001,,,,,,,,,,,,,,,,,,,,
2016-04-08,22.001,22.151,21.97,22.084,,,,,,,,,,,,,,,,,,,,
2016-04-11,22.114,22.255,22.01,22.185,,,,,,,,,,,,,,,,,,,,
2016-04-12,22.197,22.415,22.168,22.406,,,,,,,,,,,,,,,,,,,,
2016-04-13,22.403,22.474,22.298,22.393,,,,,,,,,,,,,,,,,,,,
2016-04-14,22.399,22.402,22.112,22.235,,,,,,,,,,,,,,,,,,,,
2016-04-15,22.199,22.403,22.18,22.403,,,,,,,,,,,,,,,,,,,,
2016-04-18,22.357,22.531,22.346,22.518,,,,,,,,,,,,,,,,,,,,
2016-04-19,22.523,22.689,22.523,22.664,,,,,,,,,,,,,,,,,,,,
2016-04-20,22.573,22.628,22.466,22.477,,,,,,,,,,,,,,,,,,,,
2016-04-21,22.467,22.542,22.286,22.323,,,,,,,,,,,,,,,,,,,,
2016-04-22,22.323,22.407,22.108,22.18,,,,,,,,,,,,,,,,,,,,
2016-04-25,22.203,22.249,22.149,22.216,,,,,,,,,,,,,,,,,,,,
2016-04-26,22.212,22.329,22.207,22.308,,,,,,,,,,,,,,,,,,,,
2016-04-27,22.266,22.494,22.153,22.468,,,,,,,,,,,,,,,,,,,,
2016-04-28,22.439,22.566,22.306,22.51,,,,,,,,,,,,,,,,,,,,
2016-04-29,22.503,22.607,22.419,22.531,,,,,,,,,,,,,,,,,,,,
2016-05-02,22.61,22.673,22.518,22.672,,,,,,,,,,,,,,,,,,,,
2016-05-03,22.694,22.738,22.347,22.37,,,,,,,,,,,,,,,,,,,,
2016-05-04,22.423,22.43,22.206,22.289,,,,,,,,,,,,,,,,,,,,
2016-05-05,22.289,22.416,22.265,22.31,,,,,,,,,,,,,,,,,,,,
2016-05-06,22.31,22.334,22.09,22.18,,,,,,,,,,,,,,,,,,,,
2016-05-09,22.199,22.205,21.979,22.047,,,,,,,,,,,,,,,,,,,,
2016-05-10,22.056,22.187,21.829,22.102,,,,,,,,,,,,,,,,,,,,
2016-05-11,22.102,22.298,22.085,22.208,,,,,,,,,,,,,,,,,,,,
2016-05-12,22.208,22.304,22.153,22.248,,,,,,,,,,,,,,,,,,,,
2016-05-13,22.255,22.261,22.071,22.128,,,,,,,,,,,,,,,,,,,,
2016-05-16,22.107,22.26,22.035,22.188,,,,,,,,,,,,,,,,,,,,
2016-05-17,22.195,22.328,22.108,22.203,,,,,,,,,,,,,,,,,,,,
2016-05-18,22.194,22.301,22.069,22.146,,,,,,,,,,,,,,,,,,,,
2016-05-19,22.147,22.174,22.008,22.146,,,,,,,,,,,,,,,,,,,,
2016-05-20,22.143,22.19,22.09,22.135,,,,,,,,,,,,,,,,,,,,
2016-05-23,22.149,22.225,22.072,22.102,,,,,,,,,,,,,,,,,,,,
2016-05-24,22.006,22.08,21.918,22.061,,,,,,,,,,,,,,,,,,,,
2016-05-25,22.113,22.129,21.879,21.879,,,,,,,,,,,,,,,,,,,,
2016-05-26,21.887,22.017,21.783,21.921,,,,,,,,,,,,,,,,,,,,
2016-05-27,21.944,21.962,21.769,21.775,,,,,,,,,,,,,,,,,,,,
2016-05-30,21.763,21.866,21.725,21.767,,,,,,,,,,,,,,,,,,,,
2016-05-31,21.891,22.125,21.841,22.125,,,,,,,,,,,,,,,,,,,,
2016-06-01,22.189,22.274,22.091,22.249,,,,,,,,,,,,,,,,,,,,
2016-06-02,22.252,22.283,22.116,22.233,,,,,,,,,,,,,,,,,,,,
2016-06-03,22.227,22.588,22.215,22.394,,,,,,,,,,,,,,,,,,,,
2016-06-06,22.545,22.56,22.322,22.343,,,,,,,,,,,,,,,,,,,,
2016-06-07,22.341,22.516,22.29,22.464,,,,,,,,,,,,,,,,,,,,
2016-06-08,22.46,22.83,22.403,22.811,,,,,,,,,,,,,,,,,,,,
2016-06-09,22.79,23.065,22.782,22.965,,,,,,,,,,,,,,,,,,,,
2016-06-10,22.99,23.003,22.753,22.803,,,,,,,,,,,,,,,,,,,,
2016-06-13,22.816,22.951,22.759,22.866,,,,,,,,,,,,,,,,,,,,
2016-06-14,22.819,22.857,22.633,22.65,,,,,,,,,,,,,,,,,,,,
2016-06-15,22.655,22.867,22.603,22.781,,,,,,,,,,,,,,,,,,,,
2016-06-16,22.888,22.939,22.585,22.821,,,,,,,,,,,,,,,,,,,,
2016-06-17,22.858,22.906,22.776,22.852,,,,,,,,,,,,,,,,,,,,
2016-06-20,22.937,23.023,22.849,22.946,,,,,,,,,,,,,,,,,,,,
2016-06-21,22.949,23.156,22.906,22.927,,,,,,,,,,,,,,,,,,,,
2016-06-22,22.945,23.122,22.936,23.059,,,,,,,,,,,,,,,,,,,,
2016-06-23,23.038,23.324,23.015,23.235,,,,,,,,,,,,,,,,,,,,
2016-06-24,23.079,23.202,22.638,23.107,,,,,,,,,,,,,,,,,,,,
2016-06-27,23.033,23.114,22.719,22.747,,,,,,,,,,,,,,,,,,,,
2016-06-28,22.814,23.037,22.744,22.892,,,,,,,,,,,,,,,,,,,,
2016-06-29,22.898,23.081,22.858,22.983,,,,,,,,,,,,,,,,,,,,
2016-06-30,22.995,23.025,22.819,22.989,,,,,,,,,,,,,,,,,,,,
2016-07-01,22.993,23.162,22.929,23.077,,,,,,,,,,,,,,,,,,,,
2016-07-04,23.11,23.318,23.079,23.282,,,,,,,,,,,,,,,,,,,,
2016-07-05,23.234,23.319,23.077,23.098,,,,,,,,,,,,,,,,,,,,
2016-07-06,23.084,23.142,22.935,23.109,,,,,,,,,,,,,,,,,,,,
2016-07-07,23.105,23.417,23.022,23.342,,,,,,,,,,,,,,,,,,,,
2016-07-08,23.378,23.627,23.377,23.564,,,,,,,,,,,,,,,,,,,,
2016-07-11,23.606,23.612,23.234,23.281,,,,,,,,,,,,,,,,,,,,
2016-07-12,23.309,23.548,23.28,23.454,,,,,,,,,,,,,,,,,,,,
2016-07-13,23.455,23.529,23.291,23.392,,,,,,,,,,,,,,,,,,,,
2016-07-14,23.357,23.409,22.944,22.971,,,,,,,,,,,,,,,,,,,,
2016-07-15,22.977,22.98,22.702,22.702,,,,,,,,,,,,,,,,,,,,
2016-07-18,22.598,22.8,22.564,22.606,,,,,,,,,,,,,,,,,,,,
2016-07-19,22.48,22.64,22.425,22.614,,,,,,,,,,,,,,,,,,,,
2016-07-20,22.619,22.632,22.332,22.381,,,,,,,,,,,,,,,,,,,,
2016-07-21,22.383,22.475,22.296,22.462,,,,,,,,,,,,,,,,,,,,
2016-07-22,22.466,22.48,22.337,22.435,,,,,,,,,,,,,,,,,,,,
2016-07-25,22.459,22.54,22.356,22.475,,,,,,,,,,,,,,,,,,,,
2016-07-26,22.555,22.746,22.472,22.695,,,,,,,,,,,,,,,,,,,,
2016-07-27,22.654,22.713,22.469,22.677,,,,,,,,,,,,,,,,,,,,
2016-07-28,22.67,22.8,22.589,22.597,,,,,,,,,,,,,,,,,,,,
2016-07-29,22.681,23.075,22.588,23.012,,,,,,,,,,,,,,,,,,,,
2016-08-01,22.953,22.982,22.648,22.65,,,,,,,,,,,,,,,,,,,,
2016-08-02,22.65,22.955,22.622,22.937,,,,,,,,,,,,,,,,,,,,
2016-08-03,22.81,22.861,22.644,22.695,,,,,,,,,,,,,,,,,,,,
2016-08-04,22.718,22.845,22.645,22.739,,,,,,,,,,,,,,,,,,,,
2016-08-05,22.746,22.78,22.512,22.575,,,,,,,,,,,,,,,,,,,,
2016-08-08,22.443,22.53,22.372,22.497,,,,,,,,,,,,,,,,,,,,
2016-08-09,22.495,22.579,22.353,22.494,,,,,,,,,,,,,,,,,,,,
2016-08-10,22.434,22.778,22.353,22.598,,,,,,,,,,,,,,,,,,,,
2016-08-11,22.588,22.775,22.502,22.506,,,,,,,,,,,,,,,,,,,,
2016-08-12,22.607,22.742,22.498,22.58,,,,,,,,,,,,,,,,,,,,
2016-08-15,22.564,22.66,22.475,22.649,,,,,,,,,,,,,,,,,,,,
2016-08-16,22.632,22.825,22.517,22.814,,,,,,,,,,,,,,,,,,,,
2016-08-17,22.798,22.917,22.724,22.806,,,,,,,,,,,,,,,,,,,,
2016-08-18,22.921,22.996,22.782,22.894,,,,,,,,,,,,,,,,,,,,
2016-08-19,22.85,23.039,22.84,23.028,,,,,,,,,,,,,,,,,,,,
2016-08-22,22.983,23.302,22.858,23.167,,,,,,,,,,,,,,,,,,,,
2016-08-23,23.166,23.36,23.101,23.152,,,,,,,,,,,,,,,,,,,,
2016-08-24,23.152,23.313,23.106,23.239,,,,,,,,,,,,,,,,,,,,
2016-08-25,23.224,23.329,23.107,23.162,,,,,,,,,,,,,,,,,,,,
2016-08-26,23.165,23.369,22.891,22.944,,,,,,,,,,,,,,,,,,,,
2016-08-29,22.906,23.082,22.882,22.986,,,,,,,,,,,,,,,,,,,,
2016-08-30,22.999,23.069,22.891,22.919,,,,,,,,,,,,,,,,,,,,
2016-08-31,22.969,23.102,22.922,22.989,,,,,,,,,,,,,,,,,,,,
2016-09-01,23.036,23.199,22.98,23.132,,,,,,,,,,,,,,,,,,,,
2016-09-02,23.131,23.265,23.032,23.093,,,,,,,,,,,,,,,,,,,,
2016-09-05,23.118,23.155,22.932,22.981,,,,,,,,,,,,,,,,,,,,
2016-09-06,22.984,23.242,22.922,23.061,,,,,,,,,,,,,,,,,,,,
2016-09-07,23.091,23.398,23.052,23.309,,,,,,,,,,,,,,,,,,,,
2016-09-08,23.314,23.394,23.077,23.176,,,,,,,,,,,,,,,,,,,,
2016-09-09,23.176,23.336,23.068,23.068,,,,,,,,,,,,,,,,,,,,
2016-09-12,23.152,23.335,23.104,23.301,,,,,,,,,,,,,,,,,,,,
2016-09-13,23.297,23.365,22.975,23.034,,,,,,,,,,,,,,,,,,,,
2016-09-14,23.027,23.206,22.983,23.119,,,,,,,,,,,,,,,,,,,,
2016-09-15,23.066,23.239,22.998,23.23,,,,,,,,,,,,,,,,,,,,
