,Open,High,Low,Close
2015-06-22,4.9537,4.9613,4.9455,4.9576
2015-06-23,4.9576,4.9933,4.9576,4.981
2015-06-24,4.981,4.9918,4.9713,4.9918
2015-06-25,4.9918,5.0011,4.9766,4.9907
2015-06-26,4.9907,4.9975,4.975,4.9975
2015-06-29,4.9975,4.998,4.9721,4.9842
2015-06-30,4.9842,4.9886,4.9683,4.9886
2015-07-01,4.9886,4.994,4.9711,4.9922
2015-07-02,4.9922,4.9931,4.9778,4.9843
2015-07-03,4.9843,4.9922,4.9743,4.9922
2015-07-06,4.9922,4.9922,4.976,4.9872
2015-07-07,4.9872,5.0272,4.9828,5.0108
2015-07-08,5.0108,5.0278,4.9813,5.0011
2015-07-09,5.0011,5.0286,4.9875,5.0033
2015-07-10,5.0033,5.0033,4.9861,4.9949
2015-07-13,4.9949,5.0088,4.9851,5.0088
2015-07-14,5.0088,5.0088,4.9889,5.0009
2015-07-15,5.0009,5.0282,4.9886,5.0078
2015-07-16,5.0078,5.0205,4.9999,5.0205
2015-07-17,5.0205,5.0205,5.0028,5.0156
2015-07-20,5.0156,5.0381,5.0041,5.0381
2015-07-21,5.0381,5.0381,5.0197,5.0298
2015-07-22,5.0298,5.0367,5.0156,5.0367
2015-07-23,5.0367,5.0418,5.0233,5.0276
2015-07-24,5.0418,5.08,5.0246,5.08
2015-07-27,5.072,5.0946,5.0564,5.0946
2015-07-28,5.0836,5.0948,5.0281,5.0664
2015-07-29,5.0579,5.0764,5.0577,5.0676
2015-07-30,5.0676,5.0905,5.0609,5.0905
2015-07-31,5.0905,5.1045,5.0776,5.0968
2015-08-03,5.0889,5.1119,5.0832,5.1119
2015-08-04,5.1119,5.112,5.0836,5.0929
2015-08-05,5.0933,5.1066,5.0909,5.1066
2015-08-06,5.1066,5.1069,5.0927,5.1018
2015-08-07,5.1018,5.1153,5.0931,5.1153
2015-08-10,5.1153,5.1153,5.0932,5.1035
2015-08-11,5.1035,5.1317,5.0409,5.0853
2015-08-12,5.0924,5.0924,4.9957,5.0407
2015-08-13,5.0407,5.0427,4.9934,5.0427
2015-08-14,5.0427,5.0427,5.013,5.0337
2015-08-17,5.0337,5.0832,5.0308,5.0832
2015-08-18,5.0832,5.0832,5.0621,5.0822
2015-08-19,5.0822,5.0841,5.0666,5.0821
2015-08-20,5.0821,5.1106,5.0649,5.1106
2015-08-21,5.1106,5.1172,5.0923,5.1144
2015-08-24,5.1144,5.1676,5.1031,5.1612
2015-08-25,5.1435,5.1456,5.0537,5.064
2015-08-26,5.0835,5.0956,5.0466,5.0653
2015-08-27,5.0653,5.0669,5.018,5.0438
2015-08-28,5.035,5.0696,5.0274,5.0696
2015-08-31,5.0696,5.1093,5.0696,5.105
2015-09-01,5.105,5.1084,5.0678,5.1044
2015-09-02,5.085,5.1192,5.0834,5.1184
2015-09-03,5.1184,5.1388,5.1044,5.1251
2015-09-04,5.1251,5.1425,5.1146,5.1424
2015-09-07,5.1398,5.1571,5.1309,5.1424
2015-09-08,5.1424,5.1551,5.1189,5.1233
2015-09-09,5.1189,5.1238,5.0979,5.1034
2015-09-10,5.1034,5.1267,5.0722,5.0844
2015-09-11,5.0844,5.1129,5.0724,5.1085
2015-09-14,5.1085,5.1142,5.0842,5.1119
2015-09-15,5.0972,5.1178,5.0956,5.1078
2015-09-16,5.1028,5.1161,5.0899,5.1044
2015-09-17,5.1044,5.1062,5.0778,5.1
2015-09-18,5.1,5.1,5.0669,5.0781
2015-09-21,5.0789,5.1322,5.0789,5.132
2015-09-22,5.1243,5.1664,5.115,5.1638
2015-09-23,5.1638,5.1653,5.1314,5.1601
2015-09-24,5.1601,5.2063,5.1504,5.204
2015-09-25,5.204,5.204,5.1637,5.1826
2015-09-28,5.1826,5.2253,5.1799,5.2014
2015-09-29,5.2014,5.2291,5.188,5.1979
2015-09-30,5.1979,5.2106,5.1616,5.1891
2015-10-01,5.1891,5.1891,5.1422,5.1659
2015-10-02,5.1659,5.1848,5.1553,5.1809
2015-10-05,5.149,5.1812,5.1059,5.1148
2015-10-06,5.1148,5.1536,5.105,5.1413
2015-10-07,5.1413,5.1477,5.0937,5.0976
2015-10-08,5.1061,5.1393,5.0976,5.138
2015-10-09,5.138,5.138,5.0724,5.0858
2015-10-12,5.0843,5.1222,5.0843,5.1165
2015-10-13,5.1165,5.1405,5.1118,5.1255
2015-10-14,5.1255,5.1479,5.1118,5.1118
2015-10-15,5.1118,5.1118,5.0487,5.0488
2015-10-16,5.0488,5.0992,5.0355,5.0882
2015-10-19,5.0764,5.1035,5.0736,5.0982
2015-10-20,5.0982,5.107,5.0841,5.1007
2015-10-21,5.1007,5.1278,5.0948,5.1231
2015-10-22,5.1231,5.1231,5.1035,5.1052
2015-10-23,5.1052,5.1174,5.0802,5.1174
2015-10-26,5.1174,5.1174,5.0858,5.0963
2015-10-27,5.0963,5.1174,5.0894,5.1081
2015-10-28,5.1081,5.1225,5.0987,5.1178
2015-10-29,5.1178,5.1366,5.1113,5.1366
2015-10-30,5.1366,5.1467,5.1162,5.14
2015-11-02,5.14,5.144,5.1132,5.1356
2015-11-03,5.1356,5.1486,5.1072,5.1313
2015-11-04,5.1186,5.1325,5.0968,5.1254
2015-11-05,5.1254,5.1254,5.0975,5.1111
2015-11-06,5.1222,5.1519,5.0996,5.1519
2015-11-09,5.1519,5.1619,5.1311,5.1619
2015-11-10,5.1619,5.1619,5.1322,5.1569
2015-11-11,5.1569,5.1604,5.1287,5.1419
2015-11-12,5.128,5.149,5.1267,5.149
2015-11-13,5.149,5.1672,5.1236,5.1603
2015-11-16,5.1603,5.1603,5.1369,5.1561
2015-11-17,5.1561,5.1695,5.1376,5.1439
2015-11-18,5.1561,5.1561,5.1249,5.1312
2015-11-19,5.1312,5.1328,5.1108,5.1193
2015-11-20,5.1193,5.1193,5.0883,5.1013
2015-11-23,5.1013,5.1126,5.0969,5.1126
2015-11-24,5.1126,5.1127,5.0956,5.107
2015-11-25,5.0855,5.1073,5.0767,5.095
2015-11-26,5.095,5.1032,5.0789,5.095
2015-11-27,5.1028,5.1306,5.0926,5.095
2015-11-30,5.1185,5.119,5.0969,5.1104
2015-12-01,5.1104,5.13,5.0908,5.1139
2015-12-02,5.1139,5.134,5.1053,5.1314
2015-12-03,5.1314,5.1419,5.1121,5.1209
2015-12-04,5.1209,5.1373,5.1015,5.1245
2015-12-07,5.1245,5.1361,5.0984,5.1361
2015-12-08,5.1361,5.1478,5.1039,5.1478
2015-12-09,5.1478,5.15,5.0974,5.1478
2015-12-10,5.1478,5.1478,5.0812,5.0919
2015-12-11,5.0919,5.103,5.0759,5.0969
2015-12-14,5.0969,5.1186,5.0632,5.0968
2015-12-15,5.0968,5.0968,5.0542,5.0773
2015-12-16,5.0773,5.0773,5.0548,5.0646
2015-12-17,5.0646,5.0939,5.0464,5.0907
2015-12-18,5.0907,5.0908,5.0565,5.0827
2015-12-21,5.0827,5.0829,5.055,5.0784
2015-12-22,5.0784,5.0784,5.0596,5.0757
2015-12-23,5.0757,5.0757,5.0537,5.0738
2015-12-24,5.0738,5.0759,5.0536,5.0672
2015-12-25,5.0554,5.0672,5.0547,5.0672
2015-12-28,5.0672,5.0889,5.0473,5.0629
2015-12-29,5.0629,5.0724,5.044,5.0714
2015-12-30,5.0714,5.0808,5.0447,5.0804
2015-12-31,5.0687,5.0804,5.0439,5.0804
2016-01-01,5.0804,5.0804,5.0804,5.0804
2016-01-04,5.0719,5.0966,5.0452,5.072
2016-01-05,5.072,5.0858,5.0533,5.0785
2016-01-06,5.0785,5.0958,5.0524,5.0793
2016-01-07,5.0793,5.0793,5.0307,5.0565
2016-01-08,5.0565,5.0623,5.0361,5.0549
2016-01-11,5.0588,5.0792,5.0549,5.076
2016-01-12,5.076,5.0959,5.0694,5.0763
2016-01-13,5.0763,5.0868,5.0627,5.066
2016-01-14,5.066,5.0995,5.0576,5.0828
2016-01-15,5.0828,5.1083,5.079,5.1076
2016-01-18,5.1076,5.1125,5.0951,5.1086
2016-01-19,5.1053,5.1251,5.0948,5.0987
2016-01-20,5.0987,5.1512,5.0982,5.1345
2016-01-21,5.1345,5.1457,5.114,5.1213
2016-01-22,5.1231,5.1282,5.0898,5.0949
2016-01-25,5.0949,5.1124,5.0872,5.0982
2016-01-26,5.0982,5.1275,5.0825,5.0999
2016-01-27,5.0999,5.1279,5.0948,5.1088
2016-01-28,5.1088,5.1342,5.1004,5.1107
2016-01-29,5.1107,5.1273,5.0376,5.1025
2016-02-01,5.0995,5.1025,5.0564,5.0917
2016-02-02,5.0947,5.1201,5.0601,5.0976
2016-02-03,5.1217,5.1232,5.0857,5.1033
2016-02-04,5.1033,5.1035,5.0213,5.0479
2016-02-05,5.0479,5.0761,5.041,5.0588
2016-02-08,5.0588,5.0972,5.0563,5.0886
2016-02-09,5.0886,5.097,5.0471,5.0722
2016-02-10,5.0722,5.0722,5.0338,5.0338
2016-02-11,5.0338,5.0338,5.0138,5.0219
2016-02-12,5.0219,5.0428,5.0186,5.0387
2016-02-15,5.0387,5.1102,5.0296,5.1059
2016-02-16,5.1059,5.1059,5.0747,5.0931
2016-02-17,5.0931,5.1313,5.0884,5.1129
2016-02-18,5.1129,5.1205,5.0899,5.1022
2016-02-19,5.1022,5.1096,5.0946,5.1077
2016-02-22,5.1077,5.108,5.0865,5.0939
2016-02-23,5.0939,5.1025,5.0834,5.1022
2016-02-24,5.1022,5.1132,5.0848,5.109
2016-02-25,5.109,5.109,5.083,5.0898
2016-02-26,5.0898,5.091,5.0802,5.0853
2016-02-29,5.0853,5.1017,5.0731,5.0744
2016-03-01,5.0744,5.0844,5.054,5.0553
2016-03-02,5.0553,5.0653,5.0472,5.0577
2016-03-03,5.0577,5.0682,5.0232,5.0401
2016-03-04,5.0401,5.055,4.9995,4.9995
2016-03-07,5.0249,5.0379,4.9968,5.0229
2016-03-08,5.0229,5.049,5.0091,5.0435
2016-03-09,5.0613,5.0613,5.0402,5.0462
2016-03-10,5.0462,5.0618,5.0362,5.0601
2016-03-11,5.0601,5.0767,5.0258,5.0364
2016-03-14,5.0364,5.0498,5.0218,5.0272
2016-03-15,5.0272,5.0531,5.0123,5.0473
2016-03-16,5.0473,5.0519,5.0092,5.0422
2016-03-17,4.9997,5.0271,4.9709,5.0026
2016-03-18,5.0026,5.0292,4.9912,4.9982
2016-03-21,4.9982,5.0156,4.9814,4.9931
2016-03-22,4.9931,5.0081,4.98,4.9994
2016-03-23,4.9994,5.0151,4.9835,4.9933
2016-03-24,4.9933,5.0241,4.9867,4.9971
2016-03-25,5.0039,5.0103,4.9911,4.9982
2016-03-28,4.9985,5.0204,4.9985,5.0137
2016-03-29,5.0137,5.0225,5.002,5.0095
2016-03-30,5.0095,5.0245,4.9728,4.9874
2016-03-31,4.9874,4.9979,4.9688,4.9799
2016-04-01,4.9799,5.008,4.9783,4.9825
2016-04-04,4.9825,5.0014,4.9783,4.9902
2016-04-05,4.9902,5.0153,4.9902,5.013
2016-04-06,5.0111,5.0174,4.9988,5.0065
2016-04-07,5.0065,5.0227,4.9925,5.0172
2016-04-08,5.0172,5.0172,5.0,5.0126
2016-04-11,5.0126,5.02,4.9998,5.0121
2016-04-12,5.0121,5.0145,4.9966,5.0105
2016-04-13,5.0105,5.0105,4.9954,5.0065
2016-04-14,5.0065,5.0103,4.9898,4.9988
2016-04-15,4.9988,5.0036,4.9807,5.0028
2016-04-18,4.9946,5.0031,4.9904,4.9993
2016-04-19,4.9993,5.0034,4.9651,4.9774
2016-04-20,4.9774,4.9934,4.9729,4.984
2016-04-21,4.984,4.9933,4.9733,4.9871
2016-04-22,4.9871,4.9872,4.9696,4.9757
2016-04-25,4.9799,4.9883,4.9687,4.9883
2016-04-26,4.9883,4.9883,4.9704,4.9816
2016-04-27,4.9799,4.9993,4.9748,4.9913
2016-04-28,4.9913,4.9949,4.9645,4.9949
2016-04-29,4.9949,4.9949,4.9713,4.9877
2016-05-02,4.9877,4.991,4.9668,4.9832
2016-05-03,4.9832,4.9871,4.9681,4.9871
2016-05-04,4.9871,5.0,4.9714,4.9822
2016-05-05,4.9822,4.9868,4.969,4.9844
2016-05-06,4.9844,4.9924,4.972,4.9923
2016-05-09,4.9923,5.0137,4.9724,4.9991
2016-05-10,4.9991,5.0014,4.97,5.0014
2016-05-11,5.0014,5.0191,4.9807,5.0191
2016-05-12,5.0191,5.0191,4.9934,5.0036
2016-05-13,5.0036,5.0098,4.9918,5.0082
2016-05-16,5.0082,5.016,4.9962,5.016
2016-05-17,5.016,5.016,4.997,5.0091
2016-05-18,5.0091,5.0205,4.9953,5.0183
2016-05-19,5.0183,5.0183,5.0016,5.0113
2016-05-20,5.0113,5.0122,4.9934,4.9997
2016-05-23,4.9984,4.9997,4.982,4.989
2016-05-24,4.9816,4.9979,4.9792,4.9909
2016-05-25,4.9909,4.9909,4.9633,4.9695
2016-05-26,4.9695,4.974,4.9584,4.9584
2016-05-27,4.9584,4.9625,4.9512,4.9582
2016-05-30,4.965,4.9779,4.9425,4.9582
2016-05-31,4.9566,4.9629,4.9429,4.9613
2016-06-01,4.9613,4.9622,4.9441,4.9622
2016-06-02,4.9622,4.9718,4.9493,4.962
2016-06-03,4.962,4.9622,4.9056,4.9056
2016-06-06,4.9364,4.9533,4.9016,4.9249
2016-06-07,4.9249,4.9309,4.8927,4.9029
2016-06-08,4.9029,4.9073,4.8921,4.8999
2016-06-09,4.8999,4.925,4.8971,4.925
2016-06-10,4.925,4.9252,4.9089,4.9252
2016-06-13,4.9231,4.94,4.9049,4.9268
2016-06-14,4.9268,4.9268,4.9124,4.9187
2016-06-15,4.9187,4.9427,4.9106,4.9182
2016-06-16,4.9152,4.9254,4.9065,4.9194
2016-06-17,4.9194,4.9206,4.9072,4.9174
2016-06-20,4.9174,4.9174,4.8941,4.9111
2016-06-21,4.9111,4.9121,4.8818,4.8845
2016-06-22,4.8845,4.898,4.8714,4.8889
2016-06-23,4.8889,4.8941,4.8554,4.8744
2016-06-24,4.8761,4.9213,4.8746,4.9016
2016-06-27,4.9016,4.9207,4.8747,4.8922
2016-06-28,4.8922,4.8927,4.8666,4.8747
2016-06-29,4.8747,4.8769,4.8578,4.8692
2016-06-30,4.8692,4.8692,4.8419,4.8518
2016-07-01,4.8518,4.8522,4.8303,4.8363
2016-07-04,4.8363,4.8496,4.829,4.8363
2016-07-05,4.8363,4.8599,4.8265,4.8468
2016-07-06,4.8468,4.8516,4.8323,4.8482
2016-07-07,4.836,4.8545,4.8275,4.835
2016-07-08,4.841,4.8424,4.8183,4.84
2016-07-11,4.84,4.84,4.8105,4.8167
2016-07-12,4.8167,4.8195,4.7964,4.8107
2016-07-13,4.8107,4.8194,4.8032,4.809
2016-07-14,4.8096,4.813,4.7809,4.7863
2016-07-15,4.7863,4.7885,4.7661,4.7799
2016-07-18,4.7772,4.7892,4.7703,4.7791
2016-07-19,4.7791,4.7912,4.7703,4.7912
2016-07-20,4.7912,4.8121,4.7773,4.8107
2016-07-21,4.8107,4.8132,4.7879,4.801
2016-07-22,4.801,4.8085,4.7834,4.7886
2016-07-25,4.8002,4.8234,4.7886,4.8109
2016-07-26,4.8234,4.8234,4.8043,4.8185
2016-07-27,4.8103,4.8179,4.7991,4.813
2016-07-28,4.813,4.813,4.7897,4.7982
2016-07-29,4.8104,4.8146,4.7872,4.81
2016-08-01,4.81,4.81,4.7503,4.758
2016-08-02,4.758,4.7796,4.7488,4.7796
2016-08-03,4.7697,4.7887,4.7697,4.7838
2016-08-04,4.7838,4.7838,4.7681,4.7764
2016-08-05,4.7764,4.7764,4.7284,4.7492
2016-08-08,4.7402,4.7515,4.7224,4.73
2016-08-09,4.7236,4.7366,4.6921,4.7203
2016-08-10,4.7149,4.7149,4.6689,4.6746
2016-08-11,4.6746,4.727,4.6679,4.702
2016-08-12,4.7212,4.7332,4.7089,4.7311
2016-08-15,4.7311,4.7388,4.7117,4.7195
2016-08-16,4.7259,4.7372,4.6959,4.7191
2016-08-17,4.7191,4.7575,4.7161,4.7349
2016-08-18,4.7558,4.7558,4.7249,4.7393
2016-08-19,4.743,4.7682,4.7364,4.7602
2016-08-22,4.7602,4.7891,4.7523,4.7844
2016-08-23,4.7891,4.7944,4.761,4.7923
2016-08-24,4.7923,4.7944,4.7701,4.7723
2016-08-25,4.7708,4.7824,4.7537,4.7674
2016-08-26,4.7674,4.7674,4.7461,4.7523
2016-08-29,4.7523,4.7774,4.7353,4.7464
2016-08-30,4.7593,4.7595,4.7397,4.7503
2016-08-31,4.7552,4.7635,4.7452,4.7508
2016-09-01,4.7635,4.7688,4.7446,4.7558
2016-09-02,4.7531,4.7688,4.7368,4.7404
2016-09-05,4.7334,4.7334,4.696,4.711
2016-09-06,4.711,4.7174,4.6664,4.6673
2016-09-07,4.6655,4.6955,4.6655,4.6955
2016-09-08,4.6955,4.7002,4.6843,4.6981
2016-09-09,4.6981,4.7418,4.6943,4.7305
2016-09-12,4.7457,4.7551,4.7268,4.7418
2016-09-13,4.7506,4.7652,4.7247,4.7618
2016-09-14,4.7618,4.7652,4.7406,4.7489
2016-09-15,4.7605,4.7647,4.7397,4.7508
2016-09-16,4.7458,4.757,4.7273,4.7507
2016-09-19,4.7507,4.7513,4.7016,4.7153
2016-09-20,4.7153,4.7172,4.6821,4.6975
2016-09-21,4.6975,4.7224,4.6749,4.7224
2016-09-22,4.7074,4.7128,4.6781,4.7098
2016-09-23,4.7098,4.7134,4.691,4.6986
2016-09-26,4.6986,4.7243,4.6943,4.7165
2016-09-27,4.7165,4.7226,4.6939,4.7098
2016-09-28,4.7195,4.7195,4.6926,4.7062
2016-09-29,4.7062,4.7187,4.6841,4.7186
2016-09-30,4.7186,4.7223,4.6863,4.6974
2016-10-03,4.6974,4.7088,4.6872,4.7088
2016-10-04,4.7088,4.7206,4.6812,4.7144
2016-10-05,4.7144,4.7225,4.6945,4.7009
2016-10-06,4.7225,4.7353,4.6912,4.7079
2016-10-07,4.7353,4.7353,4.6965,4.7187
2016-10-10,4.7192,4.7192,4.6853,4.6923
2016-10-11,4.6945,4.7199,4.693,4.7072
2016-10-12,4.7145,4.7151,4.6957,4.7061
2016-10-13,4.7072,4.7287,4.6994,4.723
2016-10-14,4.719,4.7248,4.7035,4.7243
2016-10-17,4.7125,4.7278,4.7036,4.7245
2016-10-18,4.7245,4.7245,4.6786,4.6974
2016-10-19,4.6913,4.6913,4.6657,4.6723
2016-10-20,4.6732,4.69,4.6702,4.6736
2016-10-21,4.6849,4.6989,4.6714,4.6966
2016-10-24,4.6966,4.6966,4.667,4.6785
2016-10-25,4.6785,4.6843,4.6562,4.6628
2016-10-26,4.6598,4.6712,4.6451,4.6628
2016-10-27,4.6693,4.6763,4.6618,4.6717
2016-10-28,4.6732,4.6785,4.659,4.6711
2016-10-31,4.6709,4.6737,4.6482,4.6644
2016-11-01,4.6644,4.6702,4.6496,4.6646
2016-11-02,4.6662,4.675,4.6508,4.6637
2016-11-03,4.6637,4.6715,4.6476,4.6634
2016-11-04,4.6634,4.6651,4.6461,4.6634
2016-11-07,4.6608,4.6608,4.6394,4.6533
2016-11-08,4.6533,4.6545,4.6135,4.6463
2016-11-09,4.6153,4.6839,4.6146,4.6303
2016-11-10,4.6576,4.6817,4.6326,4.6632
2016-11-11,4.6632,4.6889,4.6557,4.6847
2016-11-14,4.6847,4.6931,4.6558,4.6766
2016-11-15,4.6766,4.6766,4.632,4.6447
2016-11-16,4.6426,4.6478,4.6198,4.6279
2016-11-17,4.6297,4.6635,4.6256,4.6425
2016-11-18,4.6425,4.6642,4.6287,4.6476
2016-11-21,4.6476,4.6534,4.607,4.6283
2016-11-22,4.6283,4.6448,4.6112,4.6448
2016-11-23,4.6278,4.6358,4.6062,4.6062
2016-11-24,4.6319,4.6416,4.5972,4.6115
2016-11-25,4.6232,4.6319,4.6007,4.6098
2016-11-28,4.6024,4.6283,4.5837,4.6283
2016-11-29,4.6283,4.634,4.5921,4.6065
2016-11-30,4.6289,4.6544,4.6124,4.6282
2016-12-01,4.6352,4.6578,4.621,4.6319
2016-12-02,4.6319,4.6442,4.6233,4.6409
2016-12-05,4.6409,4.6671,4.6353,4.6526
2016-12-06,4.6567,4.6646,4.6344,4.6522
2016-12-07,4.6539,4.6539,4.6121,4.6208
2016-12-08,4.6259,4.6368,4.5906,4.6227
2016-12-09,4.6227,4.6231,4.6011,4.6099
2016-12-12,4.6142,4.6241,4.5909,4.612
2016-12-13,4.6083,4.6177,4.5909,4.6086
2016-12-14,4.6177,4.63,4.588,4.6106
2016-12-15,4.6121,4.6185,4.5959,4.6055
2016-12-16,4.6092,4.6133,4.5905,4.6054
2016-12-19,4.6044,4.6217,4.5919,4.6049
2016-12-20,4.6049,4.6308,4.5987,4.6081
2016-12-21,4.6122,4.6276,4.6026,4.6164
2016-12-22,4.6195,4.6473,4.6058,4.6206
2016-12-23,4.6197,4.6443,4.6166,4.6317
2016-12-26,4.6382,4.6439,4.6183,4.6434
2016-12-27,4.6427,4.6627,4.6289,4.6502
2016-12-28,4.6502,4.6712,4.6383,4.6455
2016-12-29,4.6488,4.6651,4.6374,4.6443
2016-12-30,4.6516,4.6783,4.6288,4.6783
2017-01-02,4.6783,4.6783,4.6472,4.6641
2017-01-03,4.6641,4.6688,4.6289,4.6356
2017-01-04,4.6387,4.6642,4.6336,4.6586
2017-01-05,4.6424,4.6534,4.6129,4.646
2017-01-06,4.6199,4.6466,4.6085,4.6321
2017-01-09,4.638,4.6518,4.6203,4.6206
2017-01-10,4.6206,4.634,4.6039,4.6148
2017-01-11,4.6215,4.625,4.5746,4.6088
2017-01-12,4.6088,4.6088,4.5633,4.5951
2017-01-13,4.5926,4.6038,4.5669,4.5811
2017-01-16,4.5841,4.6039,4.5775,4.6007
2017-01-17,4.6007,4.6055,4.5623,4.603
2017-01-18,4.603,4.646,4.5794,4.6274
2017-01-19,4.6401,4.6443,4.5962,4.6005
2017-01-20,4.5941,4.6066,4.5814,4.5894
2017-01-23,4.5839,4.5999,4.5762,4.5936
2017-01-24,4.5936,4.5945,4.5651,4.5803
2017-01-25,4.5824,4.5824,4.5473,4.5577
2017-01-26,4.5577,4.5889,4.5343,4.5573
2017-01-27,4.5573,4.5966,4.5573,4.5881
2017-01-30,4.5896,4.5979,4.5528,4.5586
2017-01-31,4.5685,4.5796,4.5282,4.5377
2017-02-01,4.5377,4.5627,4.5287,4.5575
2017-02-02,4.562,4.562,4.5183,4.5256
2017-02-03,4.5256,4.5339,4.4874,4.4944
2017-02-06,4.5002,4.5181,4.4912,4.5073
2017-02-07,4.5137,4.5248,4.5054,4.5102
2017-02-08,4.5149,4.5483,4.5098,4.5343
2017-02-09,4.5237,4.5349,4.513,4.5255
2017-02-10,4.5255,4.5305,4.4984,4.507
2017-02-13,4.5115,4.5172,4.4937,4.5168
2017-02-14,4.5168,4.5168,4.4653,4.4841
2017-02-15,4.4841,4.4949,4.4672,4.4767
2017-02-16,4.4829,4.4997,4.466,4.4927
2017-02-17,4.497,4.5115,4.4789,4.508
2017-02-20,4.4933,4.5078,4.4755,4.4831
2017-02-21,4.4831,4.4923,4.4657,4.479
2017-02-22,4.479,4.4885,4.4634,4.4758
2017-02-23,4.4758,4.4829,4.4613,4.4825
2017-02-24,4.4856,4.4856,4.4617,4.4651
2017-02-27,4.4705,4.4821,4.4576,4.468
2017-02-28,4.468,4.4812,4.4547,4.4701
2017-03-01,4.4685,4.4896,4.4612,4.4708
2017-03-02,4.4771,4.4989,4.4608,4.4698
2017-03-03,4.473,4.5088,4.473,4.4898
2017-03-06,4.4882,4.505,4.4824,4.4971
2017-03-07,4.4971,4.4975,4.468,4.4761
2017-03-08,4.4775,4.491,4.4618,4.4656
2017-03-09,4.4728,4.5068,4.4725,4.4879
2017-03-10,4.5025,4.5118,4.4829,4.4999
2017-03-13,4.4996,4.4999,4.473,4.4813
2017-03-14,4.4813,4.4875,4.4663,4.4822
2017-03-15,4.4822,4.4837,4.4024,4.4182
2017-03-16,4.4189,4.4544,4.4136,4.4281
2017-03-17,4.4557,4.4557,4.4222,4.4291
2017-03-20,4.4291,4.434,4.3939,4.4185
2017-03-21,4.4279,4.4387,4.4026,4.4309
2017-03-22,4.428,4.4409,4.4188,4.4373
2017-03-23,4.4373,4.4389,4.4202,4.4301
2017-03-24,4.4311,4.4312,4.4058,4.4194
2017-03-27,4.4179,4.4201,4.3812,4.4072
2017-03-28,4.4072,4.4088,4.3795,4.393
2017-03-29,4.393,4.4004,4.3786,4.4
2017-03-30,4.4,4.4076,4.3877,4.4007
2017-03-31,4.4055,4.422,4.4003,4.4104
2017-04-03,4.4106,4.4245,4.4025,4.4183
2017-04-04,4.4136,4.4438,4.4125,4.4318
2017-04-05,4.4318,4.4335,4.4038,4.4135
2017-04-06,4.4135,4.4351,4.4088,4.435
2017-04-07,4.435,4.4492,4.4282,4.4427
2017-04-10,4.4418,4.4525,4.4283,4.4413
2017-04-11,4.4476,4.4615,4.432,4.4518
2017-04-12,4.4518,4.4586,4.406,4.4195
2017-04-13,4.4083,4.4284,4.3912,4.4069
2017-04-14,4.4069,4.4228,4.4037,4.4187
2017-04-17,4.4192,4.4192,4.3997,4.4099
2017-04-18,4.4147,4.4322,4.404,4.4238
2017-04-19,4.4182,4.4279,4.4152,4.421
2017-04-20,4.4146,4.4282,4.4123,4.4232
2017-04-21,4.4232,4.4234,4.4035,4.4168
2017-04-24,4.4131,4.4153,4.3828,4.4009
2017-04-25,4.3886,4.3944,4.3651,4.3838
2017-04-26,4.3838,4.3838,4.3526,4.3752
2017-04-27,4.3753,4.3866,4.363,4.378
2017-04-28,4.3733,4.3934,4.3687,4.3912
2017-05-01,4.3897,4.3927,4.383,4.3884
2017-05-02,4.3884,4.3901,4.3478,4.3626
2017-05-03,4.3626,4.3663,4.3399,4.3624
2017-05-04,4.3624,4.3808,4.3583,4.3711
2017-05-05,4.3734,4.3926,4.3685,4.3773
2017-05-08,4.3752,4.3844,4.3639,4.3727
2017-05-09,4.3773,4.3946,4.3649,4.384
2017-05-10,4.384,4.3916,4.372,4.3885
2017-05-11,4.3885,4.3887,4.3617,4.3681
2017-05-12,4.3681,4.383,4.3662,4.3812
2017-05-15,4.3759,4.3812,4.3539,4.3654
2017-05-16,4.3654,4.3801,4.359,4.3784
2017-05-17,4.3782,4.3977,4.3707,4.3851
2017-05-18,4.3851,4.4117,4.3805,4.3901
2017-05-19,4.3904,4.4055,4.3225,4.3635
2017-05-22,4.3602,4.3681,4.3442,4.3546
2017-05-23,4.3691,4.3879,4.356,4.3811
2017-05-24,4.3908,4.3908,4.369,4.3842
2017-05-25,4.3842,4.3939,4.3669,4.3791
2017-05-26,4.3853,4.4134,4.3849,4.3982
2017-05-29,4.3982,4.4151,4.3925,4.4109
2017-05-30,4.3978,4.416,4.3925,4.4105
2017-05-31,4.4105,4.432,4.396,4.4236
2017-06-01,4.4236,4.4434,4.4189,4.4296
2017-06-02,4.4296,4.4359,4.4145,4.4214
2017-06-05,4.4249,4.4309,4.4119,4.4276
2017-06-06,4.4261,4.4399,4.4199,4.4325
2017-06-07,4.4324,4.447,4.4269,4.4389
2017-06-08,4.4389,4.4396,4.4256,4.4315
2017-06-09,4.4315,4.444,4.4215,4.4328
2017-06-12,4.4374,4.4567,4.4311,4.4427
2017-06-13,4.4426,4.456,4.4383,4.4447
2017-06-14,4.4497,4.4571,4.4278,4.4436
2017-06-15,4.4542,4.472,4.4422,4.4477
2017-06-16,4.4477,4.4773,4.4429,4.4632
2017-06-19,4.4589,4.4668,4.4494,4.4576
2017-06-20,4.4655,4.4679,4.4439,4.463
2017-06-21,4.4683,4.472,4.4535,4.465
2017-06-22,4.4625,4.4665,4.4499,4.4598
2017-06-23,4.4596,4.4598,4.4306,4.4451
