,Open,High,Low,Close
2021-04-06,1.9507,1.9674,1.9507,1.9616
2021-04-07,1.9598,1.9654,1.9481,1.9522
2021-04-08,1.9504,1.9696,1.945,1.954
2021-04-09,1.9561,1.9622,1.9436,1.9517
2021-04-12,1.9588,1.9605,1.9419,1.9495
2021-04-13,1.9492,1.9644,1.9392,1.96
2021-04-14,1.9601,1.9814,1.9571,1.97
2021-04-15,1.9718,2.004,1.9618,2.0008
2021-04-16,1.994,2.0084,1.9744,1.9785
2021-04-19,1.977,1.9884,1.9718,1.9832
2021-04-20,1.9858,1.9925,1.9587,1.9606
2021-04-21,1.9619,1.9767,1.959,1.9733
2021-04-22,1.9739,1.9805,1.9569,1.962
2021-04-23,1.9606,1.9739,1.96,1.9668
2021-04-26,1.9673,1.9705,1.9447,1.9476
2021-04-27,1.9498,1.9558,1.9378,1.9422
2021-04-28,1.9429,1.9634,1.9331,1.9551
2021-04-29,1.9556,1.972,1.9392,1.9435
2021-04-30,1.9462,1.9549,1.9239,1.924
2021-05-03,1.9263,1.9462,1.9221,1.9354
2021-05-04,1.9357,1.9421,1.9253,1.9295
2021-05-05,1.9255,1.952,1.9255,1.9471
2021-05-06,1.943,1.9735,1.9428,1.965
2021-05-07,1.9663,1.9811,1.9533,1.981
2021-05-10,1.9807,1.9895,1.969,1.9796
2021-05-11,1.9806,2.0022,1.9727,1.9985
2021-05-12,1.9951,2.0066,1.9821,1.9873
2021-05-13,1.984,1.9902,1.9714,1.9767
2021-05-14,1.9747,1.9957,1.9672,1.9806
2021-05-17,1.981,1.9972,1.9742,1.9914
2021-05-18,1.99,2.003,1.9866,2.0007
2021-05-19,1.9938,2.0032,1.9785,1.9803
2021-05-20,1.9793,2.0047,1.9774,1.997
2021-05-21,2.0016,2.0125,1.9883,2.0059
2021-05-24,2.0048,2.0105,1.9916,2.0075
2021-05-25,2.0137,2.0215,1.9994,2.0121
2021-05-26,2.0078,2.0247,2.0005,2.018
2021-05-27,2.0177,2.0328,2.0153,2.0269
2021-05-28,2.0202,2.0278,1.9982,2.0109
2021-05-31,2.0128,2.0138,1.9997,2.0103
2021-06-01,2.0043,2.02,2.0,2.011
2021-06-02,2.0036,2.0579,1.9969,2.0481
2021-06-03,2.0572,2.0577,2.0268,2.0268
2021-06-04,2.0306,2.0641,2.024,2.0491
