,Open,High,Low,Close
2023-01-02,0.8853,0.8915,0.8845,0.8902
2023-01-03,0.8901,0.8956,0.8886,0.8953
2023-01-04,0.8932,0.9073,0.8912,0.9043
2023-01-05,0.9051,0.9091,0.8996,0.9034
2023-01-06,0.9032,0.9104,0.8999,0.9062
2023-01-09,0.9084,0.9144,0.9079,0.9119
2023-01-10,0.9129,0.9138,0.9077,0.9101
2023-01-11,0.9092,0.9151,0.9064,0.9114
2023-01-12,0.9113,0.9177,0.9103,0.9159
2023-01-13,0.9149,0.9229,0.9142,0.9225
2023-01-16,0.9209,0.9256,0.9173,0.9189
2023-01-17,0.9199,0.9199,0.9137,0.9181
2023-01-18,0.9177,0.9245,0.9134,0.9197
2023-01-19,0.921,0.9226,0.9157,0.9218
2023-01-20,0.9212,0.9298,0.9211,0.9288
2023-01-23,0.9275,0.9304,0.9224,0.9268
2023-01-24,0.927,0.9271,0.9216,0.9243
2023-01-25,0.923,0.9261,0.9211,0.9248
2023-01-26,0.9229,0.9282,0.9214,0.9214
2023-01-27,0.9214,0.9237,0.9189,0.9215
2023-01-30,0.9235,0.9235,0.9178,0.9186
2023-01-31,0.9187,0.9195,0.9122,0.9158
2023-02-01,0.9147,0.9161,0.9044,0.9075
2023-02-02,0.9086,0.9106,0.8999,0.9008
2023-02-03,0.9016,0.903,0.8949,0.8985
2023-02-06,0.9015,0.9015,0.8892,0.8902
2023-02-07,0.8923,0.898,0.888,0.8975
2023-02-08,0.8978,0.8998,0.8933,0.8989
2023-02-09,0.8992,0.901,0.8959,0.8965
2023-02-10,0.8979,0.8995,0.8926,0.897
2023-02-13,0.894,0.8967,0.8918,0.8941
2023-02-14,0.8945,0.8959,0.8915,0.8934
2023-02-15,0.8938,0.8949,0.8812,0.8867
2023-02-16,0.8864,0.8872,0.8813,0.8845
2023-02-17,0.8838,0.8841,0.8786,0.8827
2023-02-20,0.8807,0.8857,0.8761,0.884
2023-02-21,0.8846,0.8894,0.8772,0.8836
2023-02-22,0.8833,0.8844,0.8788,0.8827
2023-02-23,0.8821,0.8873,0.8739,0.8764
2023-02-24,0.876,0.8789,0.8729,0.8773
2023-02-27,0.8755,0.8781,0.8746,0.8778
2023-02-28,0.8775,0.8814,0.8691,0.8731
2023-03-01,0.8724,0.8824,0.868,0.8812
2023-03-02,0.8812,0.8835,0.8773,0.8814
2023-03-03,0.8816,0.8867,0.8787,0.8851
2023-03-06,0.884,0.8906,0.8813,0.8889
2023-03-07,0.8895,0.8899,0.8771,0.8777
2023-03-08,0.8776,0.8795,0.874,0.8769
2023-03-09,0.8787,0.8826,0.8763,0.8819
2023-03-10,0.8829,0.8875,0.8769,0.8826
2023-03-13,0.8888,0.8906,0.8814,0.8827
2023-03-14,0.8833,0.8897,0.8801,0.8831
2023-03-15,0.8813,0.8908,0.8798,0.8838
2023-03-16,0.8838,0.8914,0.8838,0.8886
2023-03-17,0.8878,0.8995,0.8867,0.8981
2023-03-20,0.8925,0.8999,0.892,0.896
2023-03-21,0.8956,0.8987,0.8841,0.8854
2023-03-22,0.8856,0.8887,0.8823,0.8877
2023-03-23,0.8865,0.8939,0.8865,0.8938
2023-03-24,0.8923,0.8928,0.8867,0.888
2023-03-27,0.8875,0.8893,0.8805,0.8817
2023-03-28,0.8832,0.8883,0.883,0.8869
2023-03-29,0.8872,0.8941,0.8859,0.8941
2023-03-30,0.8942,0.8951,0.8871,0.8933
2023-03-31,0.8931,0.8966,0.8911,0.8944
2023-04-03,0.8926,0.8943,0.8896,0.8912
2023-04-04,0.8912,0.8972,0.8896,0.8955
2023-04-05,0.8956,0.903,0.894,0.899
2023-04-06,0.8998,0.9013,0.8937,0.8958
2023-04-07,0.896,0.8966,0.8894,0.8902
2023-04-10,0.8907,0.8907,0.8862,0.8878
2023-04-11,0.8867,0.8923,0.8864,0.8916
2023-04-12,0.891,0.8997,0.8895,0.8933
2023-04-13,0.893,0.8974,0.8915,0.8971
2023-04-14,0.8968,0.8973,0.8877,0.8919
2023-04-17,0.8904,0.8908,0.8806,0.8858
2023-04-18,0.8863,0.8916,0.8848,0.8903
2023-04-19,0.8906,0.8915,0.8859,0.8882
2023-04-20,0.8874,0.8926,0.8869,0.8869
2023-04-21,0.8902,0.8927,0.8894,0.891
2023-04-24,0.8916,0.8932,0.8876,0.8927
2023-04-25,0.8929,0.8987,0.8907,0.8943
2023-04-26,0.8921,0.9026,0.8919,0.9007
2023-04-27,0.9005,0.9029,0.8931,0.8997
2023-04-28,0.8982,0.903,0.8982,0.9014
2023-05-01,0.9019,0.9071,0.8993,0.8996
2023-05-02,0.8993,0.9051,0.8985,0.9047
2023-05-03,0.9045,0.912,0.9021,0.9067
2023-05-04,0.905,0.9104,0.9039,0.9087
2023-05-05,0.9076,0.9108,0.9029,0.903
2023-05-08,0.9044,0.9086,0.9019,0.9077
2023-05-09,0.9063,0.9133,0.905,0.913
2023-05-10,0.9111,0.9161,0.91,0.9134
2023-05-11,0.9121,0.9146,0.9077,0.9077
2023-05-12,0.9089,0.9103,0.9043,0.9103
2023-05-15,0.9101,0.9153,0.907,0.9108
2023-05-16,0.9135,0.9138,0.9039,0.9057
2023-05-17,0.9043,0.9087,0.8945,0.8945
2023-05-18,0.8991,0.9012,0.893,0.8982
