Close,Max_10,Min_10,Max_21,Min_21,Max_50,Min_50,Max_100,Min_100,Max_200,Min_200,MA_10,MA_50,MA_200,Pivot_Points,RSI,BBands,buy,sell
41.449,41.614,41.182,41.637,41.182,41.637,40.245,41.637,40.022,,,41.431599999999996,40.997640000000004,,41.525,48.22616407982259,41.4471,0,0
41.419,41.614,41.182,41.637,41.182,41.637,40.245,41.637,40.022,,,41.4534,41.0186,,41.525,52.759248029108385,41.452099999999994,0,0
41.419,41.614,41.396,41.637,41.182,41.637,40.245,41.637,40.022,,,41.4771,41.041599999999995,,41.449,48.03202134756488,41.442249999999994,0,0
41.47,41.614,41.396,41.637,41.182,41.637,40.337,41.637,40.022,,,41.463,41.066100000000006,,41.47,43.99712437095605,41.440749999999994,0,0
41.349,41.525,41.349,41.637,41.182,41.637,40.337,41.637,40.022,,,41.436499999999995,41.08584,,41.47,47.55244755244745,41.438,0,0
41.116,41.525,41.116,41.637,41.116,41.637,40.337,41.637,40.022,,,41.40849999999999,41.09608,,41.47,46.75324675324669,41.42285,0,0
41.165,41.525,41.116,41.637,41.116,41.637,40.337,41.637,40.022,,,41.380399999999995,41.1062,,41.349,49.36519790888711,41.405449999999995,0,0
40.976,41.525,40.976,41.637,40.976,41.637,40.337,41.637,40.022,,,41.3334,41.10992,,41.165,21.110100090991807,41.38785,0,0
41.025,41.525,40.976,41.637,40.976,41.637,40.337,41.637,40.022,,,41.2913,41.116139999999994,,41.165,24.279475982532716,41.3652,0,0
41.044,41.47,40.976,41.637,40.976,41.637,40.337,41.637,40.022,,,41.2432,41.1209,,41.044,31.395348837209056,41.33555,0,0
40.952,41.47,40.952,41.614,40.952,41.637,40.337,41.637,40.022,,,41.1935,41.12634,,41.044,25.0,41.31255,0,0
40.734,41.47,40.734,41.614,40.734,41.637,40.337,41.637,40.022,,,41.125,41.13034,,41.044,20.480928689883967,41.2892,0,0
40.814,41.47,40.734,41.614,40.734,41.637,40.359,41.637,40.022,,,41.064499999999995,41.139880000000005,,40.952,25.42768273716949,41.270799999999994,0,0
41.006,41.349,40.734,41.614,40.734,41.637,40.446,41.637,40.022,,,41.0181,41.15282,,41.006,31.451036454610403,41.24055,0,0
40.811,41.165,40.734,41.614,40.734,41.637,40.446,41.637,40.022,,,40.9643,41.158640000000005,,41.006,28.985507246376784,41.200399999999995,0,0
40.918,41.165,40.734,41.525,40.734,41.637,40.446,41.637,40.022,,,40.944500000000005,41.16744,,41.006,34.29467084639498,41.1765,0,0
41.015,41.044,40.734,41.525,40.734,41.637,40.446,41.637,40.022,,,40.929500000000004,41.173100000000005,,41.015,38.06146572104025,41.15495,0,0
41.142,41.142,40.734,41.525,40.734,41.637,40.446,41.637,40.022,,,40.9461,41.1858,,41.142,40.72398190045257,41.13975,0,0
41.419,41.419,40.734,41.525,40.734,41.637,40.446,41.637,40.022,,,40.9855,41.2043,,41.419,51.819126819126836,41.1384,0,0
41.163,41.419,40.734,41.525,40.734,41.637,40.553,41.637,40.022,,,40.9974,41.21863999999999,,41.419,51.20698510529013,41.1203,0,0
