Close,Max_14,Min_14,Max_50,Min_50,Max_90,Min_90,MA_50,MA_200,MACD,ATR,Pivot_Points,Bearish_Candlestick_Patterns,buy,sell,Return_Since_Last_Buy,Days_Since_Last_Buy
4.4697,4.4705,4.4521,4.4758,4.4148,4.4758,4.3164,4.455992,4.385532,0.0023904802659453495,4.460407142857143,4.4697,4.4575,0,1,0.035515707534056105,105
4.4741,4.4741,4.4543,4.4758,4.4148,4.4758,4.3164,4.456837999999999,4.3856045,0.0030853485795576674,4.461978571428571,4.4741,4.4673,0,1,0.03653507552590125,106
4.4633,4.4741,4.4543,4.4758,4.4148,4.4758,4.3164,4.457386,4.385641,0.0027330619468646233,4.462085714285714,4.4741,4.4633,0,1,0.03403299045500892,107
4.4715,4.4741,4.4544,4.4758,4.4148,4.4758,4.3164,4.458042000000001,4.3857605,0.0030800389503466974,4.463314285714286,4.4741,4.4633,0,1,0.03593272171253823,108
4.4682,4.4741,4.4558,4.4758,4.4199,4.4758,4.3164,4.45911,4.3858795,0.003053539007772166,4.4643,4.4715,4.4633,0,1,0.03516819571865457,111
4.46,4.4741,4.4558,4.4758,4.4199,4.4758,4.3164,4.45989,4.3859985,0.002343847725039261,4.464257142857143,4.4715,4.46,0,1,0.03326846446112505,112
4.4627,4.4741,4.4558,4.4758,4.4199,4.4758,4.3164,4.46056,4.38615,0.0019764958912737995,4.4646357142857145,4.4682,4.46,0,1,0.033893985728848136,113
4.4602,4.4741,4.4575,4.4758,4.4212,4.4758,4.3164,4.461366000000001,4.386412,0.0014667302563724505,4.46495,4.4627,4.46,0,1,0.03331479936984538,114
4.4591,4.4741,4.4575,4.4758,4.4258,4.4758,4.3164,4.462124,4.386764,0.0009628770637126749,4.464971428571428,4.4627,4.4591,0,1,0.033059957371884094,115
4.458,4.4741,4.4575,4.4758,4.429,4.4758,4.3164,4.462768,4.3871095,0.0004693980430969802,4.464764285714286,4.4602,4.458,0,1,0.032805115373922805,118
4.4556,4.4741,4.4556,4.4758,4.4489,4.4758,4.3164,4.4633,4.387505,-0.00011403307611068669,4.464121428571429,4.4591,4.4556,0,1,0.032249096469279905,119
4.4533,4.4741,4.4533,4.4758,4.4489,4.4758,4.3164,4.463324,4.3878140000000005,-0.0007533134905761685,4.462892857142857,4.458,4.4533,0,1,0.031716245018997266,120
