Close,Max_14,Min_14,Max_50,Min_50,Max_90,Min_90,MA_50,MA_200,MACD,ATR,Pivot_Points,Bearish_Candlestick_Patterns,label
0.79625,0.7995,0.78852,0.80726,0.78256,0.80726,0.73249,0.7945088,,0.0014197900012669074,0.7947142857142857,0.7995,0.79546,1
0.79664,0.7995,0.78852,0.80726,0.78256,0.80726,0.73249,0.7944342,,0.0014419861324534988,0.7949207142857143,0.79664,0.79546,1
0.79665,0.7995,0.78852,0.80726,0.78256,0.80726,0.73249,0.7943848000000001,,0.0014437410941244844,0.794955,0.79665,0.79625,1
0.79012,0.7995,0.79012,0.80726,0.78256,0.80726,0.73249,0.7943205999999999,,0.0009077514932214203,0.7950692857142857,0.79665,0.79012,1
0.79363,0.7995,0.79012,0.80726,0.78256,0.80726,0.73249,0.7942937999999999,,0.0007574718743574849,0.7950928571428572,0.79665,0.79012,1
0.79337,0.7995,0.79012,0.80726,0.78256,0.80726,0.73249,0.7942288000000001,,0.0006103585333745443,0.7952314285714285,0.79363,0.79012,1
0.79679,0.7995,0.79012,0.80726,0.78256,0.80726,0.73599,0.7941044,,0.0007609636533066899,0.7954114285714287,0.79679,0.79337,1
0.79231,0.7995,0.79012,0.80726,0.78256,0.80726,0.73859,0.7939208000000001,,0.000512908249797106,0.7949878571428571,0.79679,0.79231,1
0.79855,0.7995,0.79012,0.80726,0.78256,0.80726,0.74286,0.7938642,,0.0008104955177049566,0.7952764285714286,0.79855,0.79231,1
0.79898,0.7995,0.79012,0.80189,0.78256,0.80726,0.74286,0.7936986,,0.0010687135137272818,0.7956878571428572,0.79898,0.79231,1
0.79679,0.7995,0.79012,0.80189,0.78256,0.80726,0.74286,0.7937632000000001,,0.0010841411343861518,0.7955907142857143,0.79898,0.79679,1
0.7973,0.7995,0.79012,0.80189,0.78256,0.80726,0.74286,0.793815,,0.0011245571775304608,0.7958814285714285,0.79898,0.79679,1
0.79216,0.79898,0.79012,0.80189,0.78256,0.80726,0.74459,0.7937496,,0.0007333782121587973,0.7953571428571429,0.7973,0.79216,1
0.79976,0.79976,0.79012,0.80189,0.78256,0.80726,0.74845,0.7937228000000001,,0.0010248091855894481,0.7956642857142857,0.79976,0.79216,1
0.79377,0.79976,0.79012,0.79976,0.78256,0.80726,0.7485,0.7935604,,0.0007636248008345836,0.7954871428571428,0.79976,0.79216,1
0.79044,0.79976,0.79012,0.79976,0.78256,0.80726,0.74862,0.7934339999999999,,0.0002846498577835366,0.7950442857142858,0.79976,0.79044,1
0.78459,0.79976,0.78459,0.79976,0.78256,0.80726,0.74917,0.793137,,-0.0005605259506784588,0.7941828571428572,0.79377,0.78459,1
0.78512,0.79976,0.78459,0.79976,0.78256,0.80726,0.75894,0.7930749999999999,,-0.0011740337669871037,0.7938257142857142,0.79044,0.78459,1
0.78316,0.79976,0.78316,0.79976,0.78256,0.80726,0.75894,0.7928604,,-0.0017976762582034844,0.7930778571428572,0.78512,0.78316,1
0.78709,0.79976,0.78316,0.79976,0.78256,0.80726,0.75894,0.7926792,,-0.0019522944349888993,0.7926292857142858,0.78709,0.78316,1
0.78133,0.79976,0.78133,0.79976,0.78133,0.80726,0.75894,0.7924576000000001,,-0.0025106728420430935,0.7915249999999999,0.78709,0.78133,0
0.78955,0.79976,0.78133,0.79976,0.78133,0.80726,0.7686,0.7923338,,-0.002263810649939746,0.7913278571428571,0.78955,0.78133,0
0.78166,0.79976,0.78133,0.79976,0.78133,0.80726,0.7686,0.7921011999999998,,-0.0026740033980076072,0.7901214285714285,0.78955,0.78133,0
0.78869,0.79976,0.78133,0.79976,0.78133,0.80726,0.77705,0.7918898,,-0.0024041087886818024,0.7893864285714286,0.78955,0.78166,0
0.79223,0.79976,0.78133,0.79976,0.78133,0.80726,0.77705,0.7918566,,-0.0018828624846380926,0.7890607142857142,0.79223,0.78166,0
0.7865,0.79976,0.78133,0.79976,0.78133,0.80726,0.77705,0.7916181999999999,,-0.0019101155229556133,0.7882892857142857,0.79223,0.7865,0
0.78575,0.79976,0.78133,0.79976,0.78133,0.80726,0.77705,0.7914952,,-0.001969528980065194,0.7878314285714285,0.79223,0.78575,0
